STNNBR,lat,lon,GEOTRC_SAMPNO,depth,HgT_pM,HgT_flag,Hg0_pM,Hg0_flag,MMHg_pM,MMHg_flag,DMHg_pM,DMHg_flag
25,-12.54,-125.00,7  9275,2190,1.00,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9274,2200,,9,,9,,9,0.06,2
25,-12.54,-125.00,7  9273,2289,0.78,2,0.01,2,,9,,9
25,-12.54,-125.00,7  9272,2300,,9,,9,,9,0.12,2
25,-12.54,-125.00,7  9271,2388,0.66,2,0.03,2,,9,,9
25,-12.54,-125.00,7  9270,2400,,9,,9,,9,0.06,2
25,-12.54,-125.00,7  9269,2488,1.09,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9268,2500,,9,,9,,9,0.00,2
25,-12.54,-125.00,7  9267,2537,0.77,2,0.01,2,,9,,9
25,-12.54,-125.00,7  9266,2550,,9,,9,,9,0.12,2
25,-12.54,-125.00,7  9178,2586,1.37,2,0.06,2,,9,,9
25,-12.54,-125.00,7  9265,2588,1.03,2,0.01,2,,9,,9
25,-12.54,-125.00,7  9177,2600,,9,,9,,9,0.08,2
25,-12.54,-125.00,7  9264,2600,,9,,9,,9,0.00,2
25,-12.54,-125.00,7  9176,2636,1.50,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9175,2650,,9,,9,,9,0.22,2
25,-12.54,-125.00,7  9174,2684,1.21,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9173,2700,,9,,9,,9,,5
25,-12.54,-125.00,7  9172,2736,1.45,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9171,2750,,9,,9,,9,0.15,2
25,-12.54,-125.00,7  9170,2786,1.32,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9169,2800,,9,,9,,9,0.34,2
25,-12.54,-125.00,7  9168,2884,1.28,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9167,2900,,9,,9,,9,0.31,2
25,-12.54,-125.00,7  9166,2984,1.30,2,0.01,2,,9,,9
25,-12.54,-125.00,7  9165,3000,,9,,9,,9,0.26,2
25,-12.54,-125.00,7  9164,3233,1.46,2,0.02,2,,9,,9
25,-12.54,-125.00,7  9163,3250,,9,,9,,9,0.40,2
25,-12.54,-125.00,7  9162,3482,1.03,2,0.04,2,,9,,9
25,-12.54,-125.00,7  9161,3500,,9,,9,,9,0.12,2
25,-12.54,-125.00,7  9160,3730,1.25,2,0.06,2,,9,,9
25,-12.54,-125.00,7  9159,3750,,9,,9,,9,0.07,2
25,-12.54,-125.00,7  9158,3879,1.42,2,0.03,2,,9,,9
25,-12.54,-125.00,7  9157,3900,,9,,9,,9,0.18,2
25,-12.54,-125.00,7  9156,3903,1.13,2,0.03,2,,9,,9
25,-12.54,-125.00,7  9155,3925,,9,,9,,9,,5
26,-11.71,-128.08,2  9338,2,0.08,2,,9,,9,,9
26,-11.71,-128.08,2  9383,20,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9384,20,0.11,2,0.00,2,,9,,9
26,-11.71,-128.08,2  9381,45,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9382,45,0.13,2,0.00,2,,9,,9
26,-11.71,-128.08,2  9379,80,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9380,81,0.16,2,0.01,2,,9,,9
26,-11.71,-128.08,2  9377,100,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9378,100,0.16,2,0.01,2,,9,,9
26,-11.71,-128.08,2  9376,141,0.08,2,0.02,2,,9,,9
26,-11.71,-128.08,2  9373,200,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9375,200,,9,,9,,9,,5
26,-11.71,-128.08,2  9374,201,0.22,2,0.01,2,,9,,9
26,-11.71,-128.08,2  9371,250,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9372,252,0.18,2,0.01,2,,9,,9
26,-11.71,-128.08,2  9369,300,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9370,301,0.31,2,0.00,2,,9,,9
26,-11.71,-128.08,2  9367,335,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9368,337,0.48,2,0.01,2,,9,,9
26,-11.71,-128.08,2  9365,550,,9,,9,,9,,5
26,-11.71,-128.08,2  9366,552,0.60,2,0.01,2,,9,,9
26,-11.71,-128.08,2  9363,850,,9,,9,,9,0.06,2
26,-11.71,-128.08,2  9364,852,0.72,2,0.00,2,,9,,9
26,-11.71,-128.08,2  9440,1000,0.53,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9361,1000,,9,,9,,9,0.05,2
26,-11.71,-128.08,2  9439,1000,,9,,9,,9,0.06,2
26,-11.71,-128.08,2  9362,1002,0.73,2,0.00,3,,9,,9
26,-11.71,-128.08,2  9438,1250,0.95,2,0.02,2,,9,,9
26,-11.71,-128.08,2  9437,1250,,9,,9,,9,0.15,2
26,-11.71,-128.08,2  9435,1500,,9,,9,,9,0.07,2
26,-11.71,-128.08,2  9436,1501,0.53,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9434,1750,0.58,2,0.02,2,,9,,9
26,-11.71,-128.08,2  9433,1750,,9,,9,,9,0.03,2
26,-11.71,-128.08,2  9431,2000,,9,,9,,9,0.07,2
26,-11.71,-128.08,2  9432,2000,0.61,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9429,2100,,9,,9,,9,0.07,2
26,-11.71,-128.08,2  9430,2100,0.54,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9428,2199,0.97,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9427,2200,,9,,9,,9,0.27,2
26,-11.71,-128.08,2  9426,2300,0.75,2,0.04,2,,9,,9
26,-11.71,-128.08,2  9425,2300,,9,,9,,9,0.29,2
26,-11.71,-128.08,2  9423,2400,,9,,9,,9,0.00,2
26,-11.71,-128.08,2  9424,2400,0.72,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9422,2500,0.69,2,0.02,2,,9,,9
26,-11.71,-128.08,2  9421,2500,,9,,9,,9,0.07,2
26,-11.71,-128.08,2  9420,2549,1.43,2,0.04,2,,9,,9
26,-11.71,-128.08,2  9419,2550,,9,,9,,9,0.19,2
26,-11.71,-128.08,2  9325,2598,0.97,2,0.01,3,,9,,9
26,-11.71,-128.08,2  9418,2599,1.55,2,0.06,2,,9,,9
26,-11.71,-128.08,2  9417,2600,,9,,9,,9,0.07,2
26,-11.71,-128.08,2  9324,2600,,9,,9,,9,0.08,2
26,-11.71,-128.08,2  9323,2648,0.96,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9322,2650,,9,,9,,9,0.18,2
26,-11.71,-128.08,2  9321,2700,1.06,2,0.04,2,,9,,9
26,-11.71,-128.08,2  9320,2700,,9,,9,,9,0.13,2
26,-11.71,-128.08,2  9319,2749,1.19,2,0.01,2,,9,,9
26,-11.71,-128.08,2  9318,2750,,9,,9,,9,0.04,2
26,-11.71,-128.08,2  9317,2799,1.49,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9316,2800,,9,,9,,9,0.07,2
26,-11.71,-128.08,2  9315,2898,1.37,2,0.04,2,,9,,9
26,-11.71,-128.08,2  9314,2900,,9,,9,,9,0.22,2
26,-11.71,-128.08,2  9313,2997,1.08,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9312,3000,,9,,9,,9,0.09,2
26,-11.71,-128.08,2  9311,3248,1.30,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9310,3250,,9,,9,,9,0.15,2
26,-11.71,-128.08,2  9309,3498,1.27,2,0.02,2,,9,,9
26,-11.71,-128.08,2  9308,3500,,9,,9,,9,0.15,2
26,-11.71,-128.08,2  9307,3747,1.14,2,0.02,2,,9,,9
26,-11.71,-128.08,2  9306,3750,,9,,9,,9,0.06,2
26,-11.71,-128.08,2  9305,3897,1.02,2,0.02,2,,9,,9
26,-11.71,-128.08,2  9304,3900,,9,,9,,9,0.13,2
26,-11.71,-128.08,2  9303,3963,1.38,2,0.03,2,,9,,9
26,-11.71,-128.08,2  9302,3965,,9,,9,,9,0.16,2
27,-11.65,-130.00,1  9546,2,0.21,2,,9,,9,,9
27,-11.65,-130.00,1  9532,20,0.24,2,0.01,2,,9,,9
27,-11.65,-130.00,1  9531,20,,9,,9,,9,,9
27,-11.65,-130.00,1  9530,45,0.32,2,0.00,3,,9,,9
27,-11.65,-130.00,1  9529,45,,9,,9,,9,,9
27,-11.65,-130.00,1  9528,64,0.25,2,0.00,2,,9,,9
27,-11.65,-130.00,1  9527,65,,9,,9,,9,,9
27,-11.65,-130.00,1  9526,100,0.24,2,0.00,2,,9,,9
27,-11.65,-130.00,1  9525,100,,9,,9,,9,,9
27,-11.65,-130.00,1  9524,140,0.20,2,0.01,2,,9,,9
27,-11.65,-130.00,1  9523,140,,9,,9,,9,,9
27,-11.65,-130.00,1  9522,200,0.30,2,0.00,2,,9,,9
27,-11.65,-130.00,1  9521,200,,9,,9,,9,,9
27,-11.65,-130.00,1  9520,249,0.44,2,0.02,2,,9,,9
27,-11.65,-130.00,1  9519,250,,9,,9,,9,,9
27,-11.65,-130.00,1  9518,300,0.49,2,0.01,2,,9,,9
27,-11.65,-130.00,1  9517,300,,9,,9,,9,,9
27,-11.65,-130.00,1  9516,424,0.76,2,0.01,2,,9,,9
27,-11.65,-130.00,1  9515,425,,9,,9,,9,,9
27,-11.65,-130.00,1  9514,598,0.86,2,0.00,2,,9,,9
27,-11.65,-130.00,1  9513,600,,9,,9,,9,,9
27,-11.65,-130.00,1  9512,872,0.72,2,0.00,3,,9,,9
27,-11.65,-130.00,1  9511,875,,9,,9,,9,,9
27,-11.65,-130.00,1  9510,997,0.81,2,0.01,2,,9,,9
27,-11.65,-130.00,1  9509,1000,,9,,9,,9,,9
28,-11.63,-132.50,1  9650,2,0.03,2,,9,,9,,9
28,-11.63,-132.50,1  9633,20,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9634,20,0.07,2,0.00,2,,9,,9
28,-11.63,-132.50,1  9631,40,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9632,41,0.15,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9629,60,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9630,61,0.08,2,0.00,3,,9,,9
28,-11.63,-132.50,1  9627,75,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9628,76,0.12,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9625,120,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9626,121,0.16,2,0.00,2,,9,,9
28,-11.63,-132.50,1  9623,150,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9624,150,0.14,2,0.00,3,,9,,9
28,-11.63,-132.50,1  9621,220,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9622,221,0.21,2,0.00,4,,9,,9
28,-11.63,-132.50,1  9619,270,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9620,272,0.26,2,0.01,4,,9,,9
28,-11.63,-132.50,1  9617,340,,9,,9,,9,0.02,2
28,-11.63,-132.50,1  9618,341,0.59,2,0.01,4,,9,,9
28,-11.63,-132.50,1  9615,440,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9616,441,0.86,2,0.01,4,,9,,9
28,-11.63,-132.50,1  9613,610,,9,,9,,9,0.05,2
28,-11.63,-132.50,1  9614,611,0.73,2,0.01,4,,9,,9
28,-11.63,-132.50,1  9611,860,,9,,9,,9,0.02,2
28,-11.63,-132.50,1  9687,860,,9,,9,,9,,5
28,-11.63,-132.50,1  9688,860,0.74,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9612,862,0.75,2,0.02,4,,9,,9
28,-11.63,-132.50,1  9685,1200,,9,,9,,9,,5
28,-11.63,-132.50,1  9686,1200,0.77,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9683,1500,,9,,9,,9,,5
28,-11.63,-132.50,1  9684,1501,0.83,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9681,1750,,9,,9,,9,,5
28,-11.63,-132.50,1  9682,1750,0.88,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9679,2000,,9,,9,,9,,5
28,-11.63,-132.50,1  9680,2000,0.89,2,0.00,2,,9,,9
28,-11.63,-132.50,1  9678,2099,0.92,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9677,2100,,9,,9,,9,,5
28,-11.63,-132.50,1  9675,2200,,9,,9,,9,,5
28,-11.63,-132.50,1  9676,2200,0.93,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9674,2300,1.03,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9673,2300,,9,,9,,9,,5
28,-11.63,-132.50,1  9672,2399,0.89,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9671,2400,,9,,9,,9,,5
28,-11.63,-132.50,1  9670,2450,1.16,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9669,2450,,9,,9,,9,,5
28,-11.63,-132.50,1  9668,2499,1.20,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9667,2500,,9,,9,,9,,5
28,-11.63,-132.50,1  9571,2549,1.09,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9666,2550,1.07,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9570,2550,,9,,9,,9,0.02,2
28,-11.63,-132.50,1  9665,2550,,9,,9,,9,,5
28,-11.63,-132.50,1  9569,2598,1.15,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9568,2600,,9,,9,,9,0.04,2
28,-11.63,-132.50,1  9567,2648,1.24,2,0.00,2,,9,,9
28,-11.63,-132.50,1  9566,2650,,9,,9,,9,0.02,2
28,-11.63,-132.50,1  9565,2698,1.08,2,0.02,2,,9,,9
28,-11.63,-132.50,1  9564,2700,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9563,2797,1.13,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9562,2800,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9561,2899,1.15,2,0.03,2,,9,,9
28,-11.63,-132.50,1  9560,2900,,9,,9,,9,0.04,2
28,-11.63,-132.50,1  9559,2998,1.16,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9558,3000,,9,,9,,9,0.00,2
28,-11.63,-132.50,1  9557,3248,1.18,2,0.02,4,,9,,9
28,-11.63,-132.50,1  9556,3250,,9,,9,,9,0.03,2
28,-11.63,-132.50,1  9555,3498,1.19,2,0.03,4,,9,,9
28,-11.63,-132.50,1  9554,3500,,9,,9,,9,0.09,2
28,-11.63,-132.50,1  9553,3797,1.23,2,0.03,2,,9,,9
28,-11.63,-132.50,1  9552,3800,,9,,9,,9,0.06,2
28,-11.63,-132.50,1  9551,3897,1.21,2,0.03,2,,9,,9
28,-11.63,-132.50,1  9550,3900,,9,,9,,9,0.02,2
28,-11.63,-132.50,1  9549,4011,1.20,2,0.01,2,,9,,9
28,-11.63,-132.50,1  9548,4014,,9,,9,,9,0.11,2
29,-11.60,-135.00,3  9719,2,0.11,2,,9,,9,,9
29,-11.60,-135.00,3  9711,30,,9,,9,,9,,9
29,-11.60,-135.00,3  9712,31,0.18,2,0.00,2,,9,,9
29,-11.60,-135.00,3  9710,40,0.22,2,0.01,2,,9,,9
29,-11.60,-135.00,3  9709,40,,9,,9,,9,,9
29,-11.60,-135.00,3  9707,65,,9,,9,,9,,9
29,-11.60,-135.00,3  9708,65,0.18,2,0.00,2,,9,,9
29,-11.60,-135.00,3  9705,75,,9,,9,,9,,9
29,-11.60,-135.00,3  9706,76,0.15,2,0.00,2,,9,,9
29,-11.60,-135.00,3  9703,95,,9,,9,,9,,9
29,-11.60,-135.00,3  9704,95,0.16,2,0.01,2,,9,,9
29,-11.60,-135.00,3  9702,150,0.17,2,0.03,2,,9,,9
29,-11.60,-135.00,3  9701,150,,9,,9,,9,,9
29,-11.60,-135.00,3  9700,229,0.18,2,0.04,2,,9,,9
29,-11.60,-135.00,3  9699,230,,9,,9,,9,,9
29,-11.60,-135.00,3  9697,325,,9,,9,,9,,9
29,-11.60,-135.00,3  9698,325,0.42,2,0.01,2,,9,,9
29,-11.60,-135.00,3  9696,449,0.97,2,0.04,2,,9,,9
29,-11.60,-135.00,3  9695,450,,9,,9,,9,,9
29,-11.60,-135.00,3  9694,624,0.74,2,0.01,2,,9,,9
29,-11.60,-135.00,3  9693,625,,9,,9,,9,,9
29,-11.60,-135.00,3  9692,863,0.76,2,0.02,2,,9,,9
29,-11.60,-135.00,3  9691,865,,9,,9,,9,,9
29,-11.60,-135.00,3  9690,997,0.73,2,0.04,2,,9,,9
29,-11.60,-135.00,3  9689,1000,,9,,9,,9,,9
30,-11.58,-136.98,5  9802,2,0.06,2,,9,,9,,9
30,-11.58,-136.98,5  9756,30,0.25,2,0.04,3,,9,,9
30,-11.58,-136.98,5  9755,30,,9,,9,0.03,2,,9
30,-11.58,-136.98,5  9754,59,0.25,2,0.06,3,,9,,9
30,-11.58,-136.98,5  9753,60,,9,,9,,5,,9
30,-11.58,-136.98,5  9752,85,0.18,2,0.10,3,,9,,9
30,-11.58,-136.98,5  9751,86,,9,,9,,5,,9
30,-11.58,-136.98,5  9750,110,0.18,2,0.06,3,,9,,9
30,-11.58,-136.98,5  9749,110,,9,,9,,5,,9
30,-11.58,-136.98,5  9748,155,0.26,2,0.17,3,,9,,9
30,-11.58,-136.98,5  9747,156,,9,,9,,5,,9
30,-11.58,-136.98,5  9746,201,0.28,2,0.19,3,,9,,9
30,-11.58,-136.98,5  9745,203,,9,,9,0.03,2,,9
30,-11.58,-136.98,5  9744,282,0.36,2,0.09,3,,9,,9
30,-11.58,-136.98,5  9743,283,,9,,9,0.17,2,,9
30,-11.58,-136.98,5  9742,361,0.65,2,0.16,3,,9,,9
30,-11.58,-136.98,5  9741,362,,9,,9,,5,,9
30,-11.58,-136.98,5  9740,461,0.88,2,0.08,3,,9,,9
30,-11.58,-136.98,5  9739,463,,9,,9,0.04,2,,9
30,-11.58,-136.98,5  9738,712,0.80,2,0.14,3,,9,,9
30,-11.58,-136.98,5  9737,717,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9736,867,0.72,2,0.26,3,,9,,9
30,-11.58,-136.98,5  9735,873,,9,,9,,5,,9
30,-11.58,-136.98,5  9866,1000,0.74,2,0.09,3,,9,,9
30,-11.58,-136.98,5  9734,1002,0.74,2,0.12,3,,9,,9
30,-11.58,-136.98,5  9733,1009,,9,,9,,5,,9
30,-11.58,-136.98,5  9865,1009,,9,,9,,5,,9
30,-11.58,-136.98,5  9864,1249,0.49,3,0.03,3,,9,,9
30,-11.58,-136.98,5  9863,1261,,9,,9,,5,,9
30,-11.58,-136.98,5  9862,1501,0.71,2,0.03,3,,9,,9
30,-11.58,-136.98,5  9861,1516,,9,,9,,5,,9
30,-11.58,-136.98,5  9860,1750,0.70,2,0.05,3,,9,,9
30,-11.58,-136.98,5  9859,1768,,9,,9,,5,,9
30,-11.58,-136.98,5  9858,2000,0.85,2,0.03,3,,9,,9
30,-11.58,-136.98,5  9857,2022,,9,,9,0.03,2,,9
30,-11.58,-136.98,5  9856,2100,0.85,2,0.09,3,,9,,9
30,-11.58,-136.98,5  9855,2123,,9,,9,0.02,2,,9
30,-11.58,-136.98,5  9854,2200,0.86,2,0.06,3,,9,,9
30,-11.58,-136.98,5  9853,2225,,9,,9,,5,,9
30,-11.58,-136.98,5  9852,2300,0.68,2,0.06,3,,9,,9
30,-11.58,-136.98,5  9851,2327,,9,,9,,5,,9
30,-11.58,-136.98,5  9850,2400,0.84,2,0.02,3,,9,,9
30,-11.58,-136.98,5  9849,2428,,9,,9,,5,,9
30,-11.58,-136.98,5  9848,2450,0.12,3,0.07,3,,9,,9
30,-11.58,-136.98,5  9847,2480,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9846,2500,0.98,2,0.06,3,,9,,9
30,-11.58,-136.98,5  9845,2531,,9,,9,0.03,2,,9
30,-11.58,-136.98,5  9833,2548,0.99,2,0.05,3,,9,,9
30,-11.58,-136.98,5  9844,2549,0.94,2,0.07,3,,9,,9
30,-11.58,-136.98,5  9832,2581,,9,,9,,5,,9
30,-11.58,-136.98,5  9843,2581,,9,,9,,5,,9
30,-11.58,-136.98,5  9831,2599,1.02,2,0.09,3,,9,,9
30,-11.58,-136.98,5  9830,2631,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9829,2648,1.13,2,0.08,3,,9,,9
30,-11.58,-136.98,5  9828,2683,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9827,2699,1.17,2,0.17,3,,9,,9
30,-11.58,-136.98,5  9826,2734,,9,,9,,5,,9
30,-11.58,-136.98,5  9825,2799,1.23,2,0.07,3,,9,,9
30,-11.58,-136.98,5  9824,2835,,9,,9,,5,,9
30,-11.58,-136.98,5  9823,2900,1.24,2,0.10,3,,9,,9
30,-11.58,-136.98,5  9822,2939,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9821,2998,1.24,2,0.21,3,,9,,9
30,-11.58,-136.98,5  9820,3040,,9,,9,0.04,2,,9
30,-11.58,-136.98,5  9819,3249,1.18,2,0.12,3,,9,,9
30,-11.58,-136.98,5  9818,3295,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9817,3498,1.26,2,0.10,3,,9,,9
30,-11.58,-136.98,5  9816,3550,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9815,3748,1.13,2,0.09,3,,9,,9
30,-11.58,-136.98,5  9814,3806,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9813,3897,1.18,2,0.08,3,,9,,9
30,-11.58,-136.98,5  9812,3959,,9,,9,0.00,2,,9
30,-11.58,-136.98,5  9811,4047,1.09,2,0.13,3,,9,,9
30,-11.58,-136.98,5  9810,4113,,9,,9,0.00,2,,9
31,-11.31,-140.00,4  9923,2,0.03,2,,9,,9,,9
31,-11.31,-140.00,4  9904,30,0.13,2,0.06,2,,9,,9
31,-11.31,-140.00,4  9902,49,0.15,2,0.01,2,,9,,9
31,-11.31,-140.00,4  9900,73,0.10,2,0.02,2,,9,,9
31,-11.31,-140.00,4  9898,121,0.16,2,0.02,2,,9,,9
31,-11.31,-140.00,4  9896,145,0.20,2,0.04,2,,9,,9
31,-11.31,-140.00,4  9894,200,0.20,2,0.03,2,,9,,9
31,-11.31,-140.00,4  9892,265,0.22,2,0.05,2,,9,,9
31,-11.31,-140.00,4  9890,330,0.51,2,0.02,2,,9,,9
31,-11.31,-140.00,4  9888,439,0.72,2,0.04,2,,9,,9
31,-11.31,-140.00,4  9886,658,0.67,2,0.04,2,,9,,9
31,-11.31,-140.00,4  9884,818,0.68,2,0.03,2,,9,,9
31,-11.31,-140.00,4  9882,997,0.68,2,0.01,2,,9,,9
32,-11.03,-142.95,7  10035,2,0.18,2,,9,,9,,9
32,-11.03,-142.95,7  10010,30,0.15,2,0.03,2,,9,,9
32,-11.03,-142.95,7  10001,30,,9,,9,,5,0.00,2
32,-11.03,-142.95,7  9999,60,,9,,9,,5,0.00,2
32,-11.03,-142.95,7  10000,61,0.22,2,0.01,2,,9,,9
32,-11.03,-142.95,7  9997,95,,9,,9,,5,0.00,2
32,-11.03,-142.95,7  9998,95,0.23,2,0.02,2,,9,,9
32,-11.03,-142.95,7  9995,130,,9,,9,,5,0.00,2
32,-11.03,-142.95,7  9996,131,0.26,2,0.02,2,,9,,9
32,-11.03,-142.95,7  9993,200,,9,,9,,5,0.00,2
32,-11.03,-142.95,7  9994,201,0.32,2,0.03,2,,9,,9
32,-11.03,-142.95,7  9991,335,,9,,9,0.00,2,0.01,2
32,-11.03,-142.95,7  9992,335,0.55,2,0.02,2,,9,,9
32,-11.03,-142.95,7  9989,450,,9,,9,,5,0.03,2
32,-11.03,-142.95,7  9990,451,0.77,2,0.02,2,,9,,9
32,-11.03,-142.95,7  9987,600,,9,,9,,5,0.02,2
32,-11.03,-142.95,7  9988,601,0.79,2,0.03,2,,9,,9
32,-11.03,-142.95,7  9985,850,,9,,9,,5,0.05,2
32,-11.03,-142.95,7  9986,851,0.58,2,0.01,2,,9,,9
32,-11.03,-142.95,7  9983,1000,,9,,9,0.04,2,0.04,2
32,-11.03,-142.95,7  9984,1001,0.66,2,0.03,2,,9,,9
32,-11.03,-142.95,7  9981,1250,,9,,9,0.04,2,0.02,2
32,-11.03,-142.95,7  9982,1252,0.61,2,0.01,2,,9,,9
32,-11.03,-142.95,7  10065,1499,0.68,2,0.02,2,,9,,9
32,-11.03,-142.95,7  9979,1500,,9,,9,,5,0.02,2
32,-11.03,-142.95,7  9980,1503,0.67,2,0.01,2,,9,,9
32,-11.03,-142.95,7  10063,1750,0.84,2,0.02,2,,9,,9
32,-11.03,-142.95,7  10061,2000,0.90,2,0.01,2,,9,,9
32,-11.03,-142.95,7  10059,2100,0.77,2,0.03,2,,9,,9
32,-11.03,-142.95,7  10057,2199,0.97,2,0.04,2,,9,,9
32,-11.03,-142.95,7  10055,2299,0.91,2,0.00,2,,9,,9
32,-11.03,-142.95,7  10053,2400,1.22,2,0.03,2,,9,,9
32,-11.03,-142.95,7  10051,2500,0.89,2,0.04,2,,9,,9
32,-11.03,-142.95,7  10049,2549,0.99,2,0.03,2,,9,,9
32,-11.03,-142.95,7  10047,2599,1.02,2,0.01,2,,9,,9
32,-11.03,-142.95,7  10045,2649,1.01,2,0.03,2,,9,,9
32,-11.03,-142.95,7  9949,2698,1.12,2,0.05,2,,9,,9
32,-11.03,-142.95,7  10043,2700,1.07,2,0.00,2,,9,,9
32,-11.03,-142.95,7  9947,2799,1.21,2,0.06,2,,9,,9
32,-11.03,-142.95,7  9945,2898,1.17,2,0.06,2,,9,,9
32,-11.03,-142.95,7  9943,2998,1.23,2,0.06,2,,9,,9
32,-11.03,-142.95,7  9941,3248,1.18,2,0.05,2,,9,,9
32,-11.03,-142.95,7  9939,3497,1.20,2,0.03,2,,9,,9
32,-11.03,-142.95,7  9937,3748,1.24,2,0.02,2,,9,,9
32,-11.03,-142.95,7  9935,3996,1.10,2,0.01,2,,9,,9
32,-11.03,-142.95,7  9933,4497,1.09,2,0.04,2,,9,,9
32,-11.03,-142.95,7  9931,4746,1.11,2,0.02,2,,9,,9
32,-11.03,-142.95,7  9929,4871,1.04,2,0.04,2,,9,,9
32,-11.03,-142.95,7  9927,4926,1.20,2,0.04,2,,9,,9
33,-10.91,-145.00,8  10121,2,0.20,2,,9,,9,,9
33,-10.91,-145.00,8  10106,31,0.24,2,0.01,2,,9,,9
33,-10.91,-145.00,8  10104,50,0.22,2,0.01,2,,9,,9
33,-10.91,-145.00,8  10102,90,0.23,2,0.00,2,,9,,9
33,-10.91,-145.00,8  10100,140,0.20,2,0.03,2,,9,,9
33,-10.91,-145.00,8  10098,200,0.18,2,0.02,2,,9,,9
33,-10.91,-145.00,8  10096,250,0.23,2,0.03,2,,9,,9
33,-10.91,-145.00,8  10094,300,0.37,2,0.02,2,,9,,9
33,-10.91,-145.00,8  10092,350,0.55,2,0.00,2,,9,,9
33,-10.91,-145.00,8  10090,450,0.70,2,0.02,2,,9,,9
33,-10.91,-145.00,8  10088,599,0.84,2,0.01,2,,9,,9
33,-10.91,-145.00,8  10086,798,0.63,2,0.03,2,,9,,9
34,-10.77,-147.50,6  10210,2,0.15,2,,9,,9,,9
34,-10.77,-147.50,6  10190,30,,9,,9,0.00,2,0.00,2
34,-10.77,-147.50,6  10191,43,0.19,2,0.02,2,,9,,9
34,-10.77,-147.50,6  10189,45,0.17,2,0.01,2,,9,,9
34,-10.77,-147.50,6  10188,45,,9,,9,0.03,2,0.00,2
34,-10.77,-147.50,6  10186,75,,9,,9,0.00,2,0.00,2
34,-10.77,-147.50,6  10187,75,0.13,2,0.01,2,,9,,9
34,-10.77,-147.50,6  10184,130,,9,,9,0.00,2,0.00,2
34,-10.77,-147.50,6  10185,130,0.12,2,0.04,2,,9,,9
