STNNBR,LATITUDE,LONGITUDE,GEOTRC_SAMPNO,depth,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
20,-15.00,-113.50,8645,2599,130.89,2,35.21,2,0.00,2,2.54,2
20,-15.00,-113.50,8644,2650,130.70,2,35.19,2,0.00,2,2.53,2
20,-15.00,-113.50,8643,2650,131.09,2,35.19,2,0.00,2,2.54,2
20,-15.00,-113.50,8642,2700,130.50,2,35.10,2,0.00,2,2.53,2
20,-15.00,-113.50,8641,2700,131.28,2,35.18,2,0.00,2,2.54,2
20,-15.00,-113.50,8640,2751,130.89,2,35.16,2,0.00,2,2.54,2
20,-15.00,-113.50,8639,2751,130.70,2,35.15,2,0.00,2,2.54,2
20,-15.00,-113.50,8638,2799,130.99,2,35.16,2,0.00,2,2.54,2
20,-15.00,-113.50,8637,2799,130.79,2,35.11,2,0.00,2,2.54,2
20,-15.00,-113.50,8636,2899,130.60,2,35.06,2,0.00,2,2.52,2
20,-15.00,-113.50,8635,2899,130.21,2,35.00,2,0.00,2,2.52,2
20,-15.00,-113.50,8634,3000,129.92,2,35.02,2,0.00,2,2.53,2
20,-15.00,-113.50,8633,3000,129.92,2,35.10,2,0.00,2,2.54,2
20,-15.00,-113.50,8632,3100,130.01,2,35.00,2,0.00,2,2.54,2
20,-15.00,-113.50,8631,3100,129.82,2,35.03,2,0.00,2,2.54,2
20,-15.00,-113.50,8630,3161,129.82,2,34.99,2,0.00,2,2.54,2
20,-15.00,-113.50,8629,3161,129.92,2,35.01,2,0.00,2,2.53,2
20,-15.00,-113.50,8701,20,1.46,2,2.63,2,0.05,2,0.39,2
20,-15.00,-113.50,8700,20,1.46,2,2.57,2,0.05,2,0.39,2
20,-15.00,-113.50,8699,50,1.17,2,1.76,2,0.04,2,0.36,2
20,-15.00,-113.50,8698,50,1.27,2,1.77,2,0.04,2,0.35,2
20,-15.00,-113.50,8697,86,0.88,2,0.00,2,0.00,2,0.23,2
20,-15.00,-113.50,8696,86,1.07,2,0.00,2,0.00,2,0.22,2
20,-15.00,-113.50,8695,95,0.88,2,0.00,2,0.00,2,0.22,2
20,-15.00,-113.50,8694,95,0.97,2,0.00,2,0.00,2,0.22,2
20,-15.00,-113.50,8693,151,0.49,2,0.54,2,0.64,2,0.32,2
20,-15.00,-113.50,8692,151,0.59,2,0.52,2,0.64,2,0.31,2
20,-15.00,-113.50,8691,226,0.88,2,5.26,2,0.02,2,0.59,2
20,-15.00,-113.50,8690,226,0.98,2,5.27,2,0.02,2,0.59,2
20,-15.00,-113.50,8689,276,3.71,2,11.94,2,0.00,2,1.05,2
20,-15.00,-113.50,8688,276,3.81,2,11.99,2,0.00,2,1.05,2
20,-15.00,-113.50,8687,326,15.91,2,23.11,2,0.00,2,2.15,2
20,-15.00,-113.50,8686,326,16.11,2,23.23,2,0.00,2,2.14,2
20,-15.00,-113.50,8685,401,23.33,2,32.20,2,0.00,2,2.52,2
20,-15.00,-113.50,8684,401,23.53,2,32.26,2,0.00,2,2.53,2
20,-15.00,-113.50,8683,501,30.26,2,36.62,2,0.00,2,2.51,2
20,-15.00,-113.50,8682,501,30.36,2,36.69,2,0.00,2,2.52,2
20,-15.00,-113.50,8681,752,56.33,2,40.89,2,0.00,2,2.82,2
20,-15.00,-113.50,8680,752,56.52,2,40.97,2,0.00,2,2.82,2
20,-15.00,-113.50,8679,1002,81.61,2,40.80,2,0.00,2,2.88,2
20,-15.00,-113.50,8678,1002,81.51,2,40.81,2,0.00,2,2.87,2
20,-15.00,-113.50,8766,1001,78.19,2,40.57,2,0.00,2,2.85,2
20,-15.00,-113.50,8765,1001,78.58,2,40.66,2,0.00,2,2.87,2
20,-15.00,-113.50,8764,1251,100.06,2,40.38,2,0.00,2,2.90,2
20,-15.00,-113.50,8763,1251,100.15,2,40.40,2,0.00,2,2.91,2
20,-15.00,-113.50,8762,1500,113.62,2,39.25,2,0.00,2,2.84,2
20,-15.00,-113.50,8761,1500,113.72,2,39.33,2,0.00,2,2.84,2
20,-15.00,-113.50,8760,1750,122.70,2,38.17,2,0.00,2,2.75,2
20,-15.00,-113.50,8759,1750,122.70,2,38.37,2,0.00,2,2.76,2
20,-15.00,-113.50,8758,2001,127.48,2,36.95,2,0.00,2,2.66,2
20,-15.00,-113.50,8757,2001,128.06,2,37.04,2,0.00,2,2.67,2
20,-15.00,-113.50,8756,2100,127.97,2,36.48,2,0.00,2,2.63,2
20,-15.00,-113.50,8755,2100,128.16,2,36.52,2,0.00,2,2.63,2
20,-15.00,-113.50,8754,2200,126.60,2,35.82,2,0.00,2,2.57,2
20,-15.00,-113.50,8753,2200,126.70,2,35.86,2,0.00,2,2.57,2
20,-15.00,-113.50,8752,2250,126.01,2,35.39,2,0.00,2,2.53,2
20,-15.00,-113.50,8751,2250,126.30,2,35.40,2,0.00,2,2.53,2
20,-15.00,-113.50,8750,2301,126.50,2,35.25,2,0.00,2,2.52,2
20,-15.00,-113.50,8749,2301,126.60,2,35.23,2,0.00,2,2.52,2
20,-15.00,-113.50,8748,2351,126.99,2,35.16,2,0.00,2,2.51,2
20,-15.00,-113.50,8747,2351,127.38,2,35.22,2,0.00,2,2.52,2
20,-15.00,-113.50,8746,2400,127.09,2,34.91,2,0.00,2,2.49,2
20,-15.00,-113.50,8745,2400,128.26,2,35.15,2,0.00,2,2.51,2
20,-15.00,-113.50,8744,2450,128.94,2,35.15,2,0.00,2,2.50,2
20,-15.00,-113.50,8743,2450,129.13,2,35.16,2,0.00,2,2.51,2
20,-15.03,-113.57,8734,4,1.85,2,2.42,2,0.05,2,0.40,2
21,-14.77,-115.00,8805,2500,126.99,2,34.88,2,0.00,2,2.49,2
21,-14.77,-115.00,8804,2500,126.99,2,35.00,2,0.00,2,2.49,2
21,-14.77,-115.00,8803,2550,127.28,2,35.02,2,0.00,2,2.49,2
21,-14.77,-115.00,8802,2550,127.77,2,35.06,2,0.00,2,2.50,2
21,-14.77,-115.00,8801,2599,127.57,2,35.04,2,0.00,2,2.50,2
21,-14.77,-115.00,8800,2599,126.99,2,34.97,2,0.00,2,2.50,2
21,-14.77,-115.00,8799,2699,127.08,2,34.91,2,0.00,2,2.49,2
21,-14.77,-115.00,8798,2699,127.67,2,34.95,2,0.00,2,2.50,2
21,-14.77,-115.00,8797,2799,127.28,2,34.88,2,0.00,2,2.49,2
21,-14.77,-115.00,8796,2799,127.96,2,35.01,2,0.00,2,2.50,2
21,-14.77,-115.00,8795,2899,127.87,2,34.87,2,0.00,2,2.50,2
21,-14.77,-115.00,8794,2899,127.77,2,34.85,2,0.00,2,2.50,2
21,-14.77,-115.00,8793,3000,127.47,2,34.82,2,0.00,2,2.50,2
21,-14.77,-115.00,8792,3000,127.96,2,34.86,2,0.00,2,2.49,2
21,-14.77,-115.00,8791,3100,128.74,2,34.86,2,0.00,2,2.49,2
21,-14.77,-115.00,8790,3100,128.94,2,34.84,2,0.00,2,2.49,2
21,-14.77,-115.00,8789,3150,128.84,2,34.81,2,0.00,2,2.49,2
21,-14.77,-115.00,8788,3150,128.84,2,34.86,2,0.00,2,2.49,2
21,-14.77,-115.00,8787,3200,129.43,2,34.87,2,0.00,2,2.50,2
21,-14.77,-115.00,8786,3200,130.40,2,34.89,2,0.00,2,2.51,2
21,-14.77,-115.00,8785,3224,130.21,2,34.87,2,0.00,2,2.49,2
21,-14.77,-115.00,8784,3224,130.40,2,34.96,2,0.00,2,2.49,2
21,-14.77,-115.00,8783,3249,130.60,2,34.99,2,0.00,2,2.49,2
21,-14.77,-115.00,8782,3249,130.89,2,34.98,2,0.00,2,2.50,2
21,-14.77,-115.00,8853,20,1.66,2,3.17,2,0.07,2,0.42,2
21,-14.77,-115.00,8852,20,1.56,2,3.16,2,0.07,2,0.42,2
21,-14.77,-115.00,8851,61,1.27,2,2.47,2,0.05,2,0.41,2
21,-14.77,-115.00,8850,61,1.46,2,2.48,2,0.05,2,0.41,2
21,-14.77,-115.00,8849,90,1.27,2,0.63,2,0.05,2,0.36,2
21,-14.77,-115.00,8848,90,1.36,2,0.59,2,0.05,2,0.36,2
21,-14.77,-115.00,8847,126,0.88,2,0.00,2,0.11,2,0.31,2
21,-14.77,-115.00,8846,126,0.97,2,0.00,2,0.11,2,0.31,2
21,-14.77,-115.00,8845,151,0.88,2,0.26,2,1.11,2,0.36,2
21,-14.77,-115.00,8844,151,0.98,2,0.24,2,1.10,2,0.36,2
21,-14.77,-115.00,8843,225,1.76,2,7.11,2,0.02,2,0.73,2
21,-14.77,-115.00,8842,225,1.85,2,7.20,2,0.02,2,0.73,2
21,-14.77,-115.00,8841,302,16.40,2,22.01,2,0.00,2,2.14,2
21,-14.77,-115.00,8840,302,16.69,2,22.14,2,0.00,2,2.15,2
21,-14.77,-115.00,8839,362,26.45,2,30.08,2,0.00,2,2.62,2
21,-14.77,-115.00,8838,362,26.45,2,30.08,2,0.00,2,2.62,2
21,-14.77,-115.00,8837,452,30.55,2,36.20,2,0.00,2,2.49,2
21,-14.77,-115.00,8836,452,30.55,2,36.22,2,0.00,2,2.50,2
21,-14.77,-115.00,8835,501,34.65,2,36.67,2,0.00,2,2.49,2
21,-14.77,-115.00,8834,501,34.65,2,36.69,2,0.00,2,2.49,2
21,-14.77,-115.00,8833,751,53.79,2,38.58,2,0.00,2,2.65,2
21,-14.77,-115.00,8832,751,53.69,2,38.59,2,0.00,2,2.66,2
21,-14.77,-115.00,8831,1002,73.99,2,39.24,2,0.00,2,2.74,2
21,-14.77,-115.00,8830,1002,73.99,2,39.15,2,0.00,2,2.75,2
21,-14.77,-115.00,8911,1001,74.39,2,38.40,2,0.00,2,2.66,2
21,-14.77,-115.00,8910,1001,74.68,2,38.44,2,0.00,2,2.68,2
21,-14.77,-115.00,8909,1250,95.27,2,38.87,2,0.00,2,2.75,2
21,-14.77,-115.00,8908,1250,95.47,2,39.03,2,0.00,2,2.75,2
21,-14.77,-115.00,8907,1501,109.13,2,38.37,2,0.00,2,2.74,2
21,-14.77,-115.00,8906,1501,109.42,2,38.65,2,0.00,2,2.75,2
21,-14.77,-115.00,8905,1753,119.77,2,37.89,2,0.00,2,2.69,2
21,-14.77,-115.00,8904,1753,119.87,2,37.80,2,0.00,2,2.71,2
21,-14.77,-115.00,8903,2000,120.94,2,36.12,2,0.00,2,2.57,2
21,-14.77,-115.00,8902,2000,121.23,2,36.10,2,0.00,2,2.58,2
21,-14.77,-115.00,8901,2100,122.01,2,35.58,2,0.00,2,2.53,2
21,-14.77,-115.00,8900,2100,122.60,2,35.70,2,0.00,2,2.54,2
21,-14.77,-115.00,8899,2200,123.47,2,35.27,2,0.00,2,2.52,2
21,-14.77,-115.00,8898,2200,123.67,2,35.31,2,0.00,2,2.53,2
21,-14.77,-115.00,8897,2301,125.43,2,35.17,2,0.00,2,2.51,2
21,-14.77,-115.00,8896,2301,125.04,2,35.17,2,0.00,2,2.51,2
21,-14.77,-115.00,8895,2351,126.40,2,35.19,2,0.00,2,2.51,2
21,-14.77,-115.00,8894,2351,126.79,2,35.21,2,0.00,2,2.52,2
21,-14.77,-115.00,8893,2401,127.57,2,35.29,2,0.00,2,2.53,2
21,-14.77,-115.00,8892,2401,127.67,2,35.31,2,0.00,2,2.53,2
21,-14.77,-115.00,8891,2450,128.26,2,35.29,2,0.00,2,2.53,2
21,-14.77,-115.00,8890,2450,128.74,2,35.43,2,0.00,2,2.53,2
21,-14.77,-115.00,8889,2501,129.33,2,35.37,2,0.00,2,2.53,2
21,-14.77,-115.00,8888,2501,129.72,2,35.43,2,0.00,2,2.53,2
21,-14.79,-115.05,8878,4,1.56,2,2.79,2,0.06,2,0.39,2
22,-14.39,-117.50,8948,20,1.46,2,2.11,2,0.04,2,0.35,2
22,-14.39,-117.50,8947,20,1.56,2,2.07,2,0.04,2,0.34,2
22,-14.39,-117.50,8946,85,1.27,2,0.31,2,0.02,2,0.29,2
22,-14.39,-117.50,8945,85,1.07,2,0.28,2,0.02,2,0.28,2
22,-14.39,-117.50,8944,122,0.78,2,0.06,2,0.11,2,0.28,2
22,-14.39,-117.50,8943,122,0.88,2,0.04,2,0.10,2,0.28,2
22,-14.39,-117.50,8942,150,0.78,2,0.39,2,0.97,2,0.34,2
22,-14.39,-117.50,8941,150,0.78,2,0.37,2,0.97,2,0.33,2
22,-14.39,-117.50,8940,211,0.88,2,4.38,2,0.02,2,0.53,2
22,-14.39,-117.50,8939,211,0.98,2,4.34,2,0.02,2,0.52,2
22,-14.39,-117.50,8938,282,4.39,2,12.48,2,0.01,2,1.03,2
22,-14.39,-117.50,8937,282,4.39,2,12.44,2,0.01,2,1.03,2
22,-14.39,-117.50,8936,311,10.84,2,19.75,2,0.00,2,1.69,2
22,-14.39,-117.50,8935,311,10.64,2,19.68,2,0.00,2,1.68,2
22,-14.39,-117.50,8934,375,23.04,2,31.30,2,0.00,2,2.45,2
22,-14.39,-117.50,8933,375,22.84,2,31.11,2,0.00,2,2.44,2
22,-14.39,-117.50,8932,451,28.89,2,35.45,2,0.00,2,2.45,2
22,-14.39,-117.50,8931,451,28.70,2,35.42,2,0.00,2,2.46,2
22,-14.39,-117.50,8930,550,37.00,2,36.26,2,0.00,2,2.44,2
22,-14.39,-117.50,8929,550,37.09,2,36.37,2,0.00,2,2.45,2
22,-14.39,-117.50,8928,751,55.06,2,38.73,2,0.00,2,2.66,2
22,-14.39,-117.50,8927,751,54.96,2,38.66,2,0.00,2,2.66,2
22,-14.39,-117.50,8926,1003,73.21,2,38.42,2,0.00,2,2.67,2
22,-14.39,-117.50,8925,1003,73.31,2,38.39,2,0.00,2,2.67,2
22,-14.38,-117.53,8964,3,1.56,2,2.15,2,0.04,2,0.36,2
23,-14.00,-120.00,9000,2499,132.06,2,35.70,2,0.00,2,2.54,2
23,-14.00,-120.00,8999,2499,132.36,2,35.75,2,0.00,2,2.56,2
23,-14.00,-120.00,8998,2549,132.36,2,35.69,2,0.00,2,2.55,2
23,-14.00,-120.00,8997,2549,132.45,2,35.77,2,0.00,2,2.55,2
23,-14.00,-120.00,8996,2600,131.87,2,35.73,2,0.00,2,2.54,2
23,-14.00,-120.00,8995,2600,132.16,2,35.79,2,0.00,2,2.55,2
23,-14.00,-120.00,8994,2699,132.55,2,35.74,2,0.00,2,2.55,2
23,-14.00,-120.00,8993,2699,132.65,2,35.76,2,0.00,2,2.55,2
23,-14.00,-120.00,8992,2799,132.16,2,35.52,2,0.00,2,2.53,2
23,-14.00,-120.00,8991,2799,132.26,2,35.61,2,0.00,2,2.54,2
23,-14.00,-120.00,8990,2900,133.33,2,35.51,2,0.00,2,2.55,2
23,-14.00,-120.00,8989,2900,133.72,2,35.60,2,0.00,2,2.55,2
23,-14.00,-120.00,8988,3000,133.43,2,35.49,2,0.00,2,2.53,2
23,-14.00,-120.00,8987,3000,133.43,2,35.46,2,0.00,2,2.52,2
23,-14.00,-120.00,8986,3101,134.40,2,35.51,2,0.00,2,2.54,2
23,-14.00,-120.00,8985,3101,133.92,2,35.53,2,0.00,2,2.54,2
23,-14.00,-120.00,8984,3199,133.82,2,35.47,2,0.00,2,2.53,2
23,-14.00,-120.00,8983,3199,134.31,2,35.57,2,0.00,2,2.54,2
23,-14.00,-120.00,8982,3300,134.21,2,35.57,2,0.00,2,2.54,2
23,-14.00,-120.00,8981,3300,134.70,2,35.66,2,0.00,2,2.55,2
23,-14.00,-120.00,8980,3350,134.50,2,35.70,2,0.00,2,2.54,2
23,-14.00,-120.00,8979,3350,134.50,2,35.69,2,0.00,2,2.55,2
23,-14.00,-120.00,8978,3432,134.31,2,35.66,2,0.00,2,2.54,2
23,-14.00,-120.00,8977,3432,134.70,2,35.75,2,0.00,2,2.54,2
23,-14.00,-120.00,9034,21,2.44,2,2.82,2,0.05,2,0.40,2
23,-14.00,-120.00,9033,21,1.95,2,2.81,2,0.05,2,0.39,2
23,-14.00,-120.00,9032,51,1.37,2,1.68,2,0.03,2,0.34,2
23,-14.00,-120.00,9031,51,1.46,2,1.72,2,0.03,2,0.34,2
23,-14.00,-120.00,9030,75,1.17,2,1.08,2,0.02,2,0.30,2
23,-14.00,-120.00,9029,75,1.27,2,1.04,2,0.02,2,0.30,2
23,-14.00,-120.00,9028,90,1.36,2,0.38,2,0.02,2,0.30,2
23,-14.00,-120.00,9027,90,1.36,2,0.39,2,0.02,2,0.30,2
23,-14.00,-120.00,9026,121,1.17,2,0.03,2,0.11,2,0.30,2
23,-14.00,-120.00,9025,121,1.27,2,0.03,2,0.10,2,0.29,2
23,-14.00,-120.00,9024,181,0.98,2,2.96,2,0.03,2,0.41,2
23,-14.00,-120.00,9023,181,0.98,2,2.96,2,0.03,2,0.40,2
23,-14.00,-120.00,9022,231,1.27,2,4.64,2,0.00,2,0.51,2
23,-14.00,-120.00,9021,231,1.37,2,4.65,2,0.00,2,0.51,2
23,-14.00,-120.00,9020,293,9.18,2,17.74,2,0.00,2,1.58,2
23,-14.00,-120.00,9019,293,9.27,2,17.70,2,0.00,2,1.57,2
23,-14.00,-120.00,9018,352,21.08,2,26.54,2,0.00,2,2.39,2
23,-14.00,-120.00,9017,352,21.08,2,26.46,2,0.00,2,2.38,2
23,-14.00,-120.00,9016,502,32.90,2,36.61,2,0.00,2,2.48,2
23,-14.00,-120.00,9015,502,32.99,2,36.66,2,0.00,2,2.49,2
23,-14.00,-120.00,9014,752,54.28,2,36.83,2,0.00,2,2.52,2
23,-14.00,-120.00,9013,752,54.37,2,36.94,2,0.00,2,2.53,2
23,-14.00,-120.00,9012,1002,78.68,2,38.28,2,0.00,2,2.68,2
23,-14.00,-120.00,9011,1002,78.58,2,38.24,2,0.00,2,2.67,2
23,-14.00,-120.00,9096,1000,74.68,2,38.11,2,0.00,2,2.69,2
23,-14.00,-120.00,9095,1000,75.07,2,38.18,2,0.00,2,2.70,2
23,-14.00,-120.00,9094,1250,91.37,2,37.78,2,0.00,2,2.71,2
23,-14.00,-120.00,9093,1250,91.37,2,37.78,2,0.00,2,2.71,2
23,-14.00,-120.00,9092,1500,106.98,2,37.77,2,0.00,2,2.74,2
23,-14.00,-120.00,9091,1500,107.28,2,37.89,2,0.00,2,2.74,2
23,-14.00,-120.00,9090,1751,119.28,2,37.39,2,0.00,2,2.72,2
23,-14.00,-120.00,9089,1751,119.09,2,37.32,2,0.00,2,2.72,2
23,-14.00,-120.00,9088,2001,124.06,2,36.20,2,0.00,2,2.64,2
23,-14.00,-120.00,9087,2001,124.65,2,36.27,2,0.00,2,2.64,2
23,-14.00,-120.00,9086,2100,125.23,2,35.79,2,0.00,2,2.60,2
23,-14.00,-120.00,9085,2100,124.74,2,35.68,2,0.00,2,2.59,2
23,-14.00,-120.00,9084,2201,126.99,2,35.68,2,0.00,2,2.58,2
23,-14.00,-120.00,9083,2201,126.40,2,35.66,2,0.00,2,2.59,2
23,-14.00,-120.00,9082,2301,128.84,2,35.63,2,0.00,2,2.58,2
23,-14.00,-120.00,9081,2301,128.45,2,35.59,2,0.00,2,2.57,2
23,-14.00,-120.00,9080,2351,129.72,2,35.58,2,0.00,2,2.58,2
23,-14.00,-120.00,9079,2351,130.01,2,35.54,2,0.00,2,2.58,2
23,-14.00,-120.00,9078,2400,130.11,2,35.54,2,0.00,2,2.58,2
23,-14.00,-120.00,9077,2400,130.50,2,35.57,2,0.00,2,2.58,2
23,-14.00,-120.00,9076,2450,130.31,2,35.32,2,0.00,2,2.56,2
23,-14.00,-120.00,9075,2450,131.09,2,35.58,2,0.00,2,2.58,2
23,-14.00,-120.00,9074,2501,131.67,2,35.51,2,0.00,2,2.57,2
23,-14.00,-120.00,9073,2501,131.87,2,35.53,2,0.00,2,2.57,2
23,-14.00,-120.07,9059,3,3.02,2,2.55,2,0.04,2,0.38,2
24,-13.27,-122.50,9148,20,1.85,2,3.17,2,0.07,2,0.43,2
24,-13.27,-122.50,9147,20,2.05,2,3.16,2,0.07,2,0.43,2
24,-13.27,-122.50,9146,40,1.85,2,3.15,2,0.07,2,0.44,2
24,-13.27,-122.50,9145,40,1.85,2,3.15,2,0.07,2,0.43,2
24,-13.27,-122.50,9144,55,1.66,2,2.84,2,0.06,2,0.43,2
24,-13.27,-122.50,9143,55,1.76,2,2.86,2,0.06,2,0.42,2
24,-13.27,-122.50,9142,70,1.37,2,1.57,2,0.04,2,0.36,2
24,-13.27,-122.50,9141,70,1.56,2,1.56,2,0.04,2,0.36,2
24,-13.27,-122.50,9140,111,1.27,2,0.27,2,0.09,2,0.36,2
24,-13.27,-122.50,9139,111,1.36,2,0.27,2,0.09,2,0.35,2
24,-13.27,-122.50,9138,180,1.07,2,3.66,2,0.06,2,0.52,2
24,-13.27,-122.50,9137,180,1.27,2,3.66,2,0.06,2,0.52,2
24,-13.27,-122.50,9136,226,2.34,2,8.71,2,0.02,2,0.89,2
24,-13.27,-122.50,9135,226,2.34,2,8.73,2,0.03,2,0.88,2
24,-13.27,-122.50,9134,291,14.64,2,21.86,2,0.00,2,2.04,2
24,-13.27,-122.50,9133,291,14.84,2,21.94,2,0.00,2,2.06,2
24,-13.27,-122.50,9132,351,25.87,2,30.79,2,0.00,2,2.65,2
24,-13.27,-122.50,9131,351,25.67,2,30.76,2,0.00,2,2.65,2
24,-13.27,-122.50,9130,502,35.14,2,36.81,2,0.00,2,2.55,2
24,-13.27,-122.50,9129,502,35.34,2,36.85,2,0.00,2,2.55,2
24,-13.27,-122.50,9128,752,54.28,2,40.79,2,0.00,2,2.83,2
24,-13.27,-122.50,9127,752,54.08,2,40.71,2,0.00,2,2.82,2
24,-13.27,-122.50,9126,1002,74.78,2,40.51,2,0.00,2,2.84,2
24,-13.27,-122.50,9125,1002,74.78,2,40.52,2,0.00,2,2.84,2
24,-13.26,-122.53,9117,3,2.44,2,3.43,2,0.07,2,0.45,2
25,-12.54,-125.00,9178,2600,133.53,2,35.85,2,0.00,2,2.58,2
25,-12.54,-125.00,9177,2600,134.50,2,35.93,2,0.00,2,2.60,2
25,-12.54,-125.00,9176,2650,134.01,2,35.90,2,0.00,2,2.59,2
25,-12.54,-125.00,9175,2650,134.21,2,35.91,2,0.00,2,2.60,2
25,-12.54,-125.00,9174,2699,134.50,2,35.81,2,0.00,2,2.59,2
25,-12.54,-125.00,9173,2699,134.41,2,35.88,2,0.00,2,2.59,2
25,-12.54,-125.00,9172,2750,133.72,2,35.75,2,0.00,2,2.58,2
25,-12.54,-125.00,9171,2750,133.43,2,35.75,2,0.00,2,2.59,2
25,-12.54,-125.00,9170,2801,133.23,2,35.61,2,0.00,2,2.58,2
25,-12.54,-125.00,9169,2801,133.82,2,35.67,2,0.00,2,2.59,2
25,-12.54,-125.00,9168,2900,133.04,2,35.46,2,0.00,2,2.56,2
25,-12.54,-125.00,9167,2900,133.43,2,35.49,2,0.00,2,2.57,2
25,-12.54,-125.00,9166,3000,133.23,2,35.39,2,0.00,2,2.55,2
25,-12.54,-125.00,9165,3000,133.04,2,35.41,2,0.00,2,2.55,2
25,-12.54,-125.00,9164,3249,133.62,2,35.21,2,0.00,2,2.54,2
25,-12.54,-125.00,9163,3249,133.43,2,35.05,2,0.00,2,2.54,2
25,-12.54,-125.00,9162,3500,134.40,2,35.02,2,0.00,2,2.53,2
25,-12.54,-125.00,9161,3500,134.11,2,34.99,2,0.00,2,2.53,2
25,-12.54,-125.00,9160,3749,134.31,2,34.92,2,0.00,2,2.52,2
25,-12.54,-125.00,9159,3749,134.70,2,34.92,2,0.00,2,2.53,2
25,-12.54,-125.00,9158,3899,134.50,2,34.86,2,0.00,2,2.52,2
25,-12.54,-125.00,9157,3899,134.70,2,34.85,2,0.00,2,2.52,2
25,-12.54,-125.00,9156,3924,134.89,2,34.88,2,0.00,2,2.52,2
25,-12.54,-125.00,9155,3924,134.79,2,34.90,2,0.00,2,2.52,2
25,-12.54,-125.00,9224,21,1.07,2,2.48,2,0.05,2,0.37,2
25,-12.54,-125.00,9223,21,1.37,2,2.44,2,0.05,2,0.36,2
25,-12.54,-125.00,9222,30,1.07,2,2.42,2,0.05,2,0.36,2
25,-12.54,-125.00,9221,30,1.17,2,2.39,2,0.05,2,0.35,2
25,-12.54,-125.00,9220,41,1.17,2,2.37,2,0.05,2,0.36,2
25,-12.54,-125.00,9219,41,1.17,2,2.38,2,0.04,2,0.35,2
25,-12.54,-125.00,9218,60,1.27,2,2.33,2,0.04,2,0.36,2
25,-12.54,-125.00,9217,60,1.07,2,2.38,2,0.04,2,0.36,2
25,-12.54,-125.00,9216,86,0.98,2,2.16,2,0.04,2,0.37,2
25,-12.54,-125.00,9215,86,1.17,2,2.19,2,0.04,2,0.37,2
25,-12.54,-125.00,9214,151,1.07,2,4.77,2,0.71,2,0.61,2
25,-12.54,-125.00,9213,151,1.17,2,4.83,2,0.68,2,0.61,2
25,-12.54,-125.00,9212,201,2.63,2,10.13,2,0.00,2,0.94,2
25,-12.54,-125.00,9211,201,2.63,2,10.14,2,0.00,2,0.93,2
25,-12.54,-125.00,9210,301,16.40,2,25.00,2,0.00,2,2.15,2
25,-12.54,-125.00,9209,301,16.30,2,25.00,2,0.00,2,2.14,2
25,-12.54,-125.00,9208,351,22.84,2,31.25,2,0.00,2,2.47,2
25,-12.54,-125.00,9207,351,22.84,2,31.27,2,0.00,2,2.47,2
25,-12.54,-125.00,9206,502,33.58,2,35.64,2,0.00,2,2.43,2
25,-12.54,-125.00,9205,502,33.58,2,35.59,2,0.00,2,2.42,2
25,-12.54,-125.00,9204,751,52.32,2,39.25,2,0.00,2,2.70,2
25,-12.54,-125.00,9203,751,52.42,2,39.27,2,0.00,2,2.70,2
25,-12.54,-125.00,9202,1002,76.43,2,40.33,2,0.00,2,2.84,2
25,-12.54,-125.00,9201,1002,76.24,2,40.34,2,0.00,2,2.83,2
25,-12.54,-125.00,9287,1000,77.02,2,39.88,2,0.00,2,2.81,2
25,-12.54,-125.00,9286,1000,76.92,2,39.90,2,0.00,2,2.81,2
25,-12.54,-125.00,9285,1250,95.66,2,39.06,2,0.00,2,2.79,2
25,-12.54,-125.00,9284,1250,95.66,2,38.98,2,0.00,2,2.80,2
25,-12.54,-125.00,9283,1501,110.11,2,38.56,2,0.00,2,2.78,2
25,-12.54,-125.00,9282,1501,110.50,2,38.68,2,0.00,2,2.79,2
25,-12.54,-125.00,9281,1750,118.60,2,37.63,2,0.00,2,2.71,2
25,-12.54,-125.00,9280,1750,118.40,2,37.65,2,0.00,2,2.72,2
25,-12.54,-125.00,9279,2001,123.67,2,36.85,2,0.00,2,2.66,2
25,-12.54,-125.00,9278,2001,124.35,2,36.99,2,0.00,2,2.67,2
25,-12.54,-125.00,9277,2100,125.92,2,36.56,2,0.00,2,2.64,2
25,-12.54,-125.00,9276,2100,126.40,2,36.65,2,0.00,2,2.65,2
25,-12.54,-125.00,9275,2200,128.16,2,36.34,2,0.00,2,2.62,2
25,-12.54,-125.00,9274,2200,128.36,2,36.37,2,0.00,2,2.62,2
25,-12.54,-125.00,9273,2301,130.70,2,36.23,2,0.00,2,2.61,2
25,-12.54,-125.00,9272,2301,130.89,2,36.15,2,0.00,2,2.61,2
25,-12.54,-125.00,9271,2401,132.06,2,36.11,2,0.00,2,2.61,2
25,-12.54,-125.00,9270,2401,132.06,2,36.08,2,0.00,2,2.60,2
25,-12.54,-125.00,9269,2500,133.53,2,36.04,2,0.00,2,2.58,2
25,-12.54,-125.00,9268,2500,133.23,2,36.10,2,0.00,2,2.60,2
25,-12.54,-125.00,9267,2550,133.63,2,36.00,2,0.00,2,2.59,2
25,-12.54,-125.00,9266,2550,134.21,2,36.06,2,0.00,2,2.60,2
25,-12.54,-125.00,9265,2601,134.80,2,36.04,2,0.00,2,2.58,2
