Year,STNNBR,DEPTH,lat,lon,Hg_total,Hg0,MMHg_fM,DMHg_fM,CTDPRS,CTDTMP,CTDSAL,CTDOXY,TRANSM,FLUORM,SILCAT,NITRAT,NITRIT,PHSPHT
2010,12,135,17.4,-24.5,0.73,0.17,46,,136,18.43445,36.58905,147.1,4.6388,0.0395,2.34,9.28,0.02,0.56
2010,12,135,17.4,-24.5,0.73,0.17,46,,136,18.43445,36.58905,147.1,4.6388,0.0395,2.34,9.23,0.02,0.57
2010,12,185,17.4,-24.5,0.59,,,,186,16.2494,36.1759,114.45,4.6467,0.004,-999,-999,-999,-999
2010,12,185,17.4,-24.5,0.59,,,,186,16.2494,36.1759,114.45,4.6467,0.004,4.97,16.73,0,1
2010,12,235,17.4,-24.5,0.99,0.26,60,,237,14.68305,35.892,96.3,4.6495,0.005,6.83,21.42,0,1.29
2010,12,235,17.4,-24.5,0.99,0.26,60,,237,14.68305,35.892,96.3,4.6495,0.005,6.83,21.35,0,1.29
2010,12,286,17.4,-24.5,1.33,0.33,116,,288,13.4152,35.67935,81,4.6503,0.006,8.88,25.2,0,1.51
2010,12,286,17.4,-24.5,1.33,0.33,116,,288,13.4152,35.67935,81,4.6503,0.006,9.07,25.18,0,1.51
2010,12,351,17.4,-24.5,0.78,0.45,,,354,12.10045,35.4885,71,4.6516,0.007,10.93,27.94,0,1.68
2010,12,351,17.4,-24.5,0.78,0.45,,,354,12.10045,35.4885,71,4.6516,0.007,10.83,27.89,0,1.68
2010,12,451,17.4,-24.5,0.61,0.39,128,,455,10.7935,35.3206,71.2,4.656,0.007,13.46,30.49,0,1.85
2010,12,451,17.4,-24.5,0.61,0.39,128,,455,10.7935,35.3206,71.2,4.656,0.007,13.46,30.3,0,1.84
2010,12,601,17.4,-24.5,0.6,0.27,110,,606,8.6514,35.05245,83.9,4.6629,0.0065,17.76,32.4,0,2.04
2010,12,601,17.4,-24.5,0.6,0.27,110,,606,8.6514,35.05245,83.9,4.6629,0.0065,17.76,32.38,0,2.05
2010,12,801,17.4,-24.5,0.98,0.31,,82,808,6.98895,34.9286,99.5,4.66655,0.007,22.25,33.39,0,2.17
2010,12,801,17.4,-24.5,0.98,0.31,,82,808,6.98895,34.9286,99.5,4.66655,0.007,22.35,33.31,0,2.17
2010,12,964,17.4,-24.5,0.51,0.1,75,,973,6.1959,34.9362,126,4.6691,0.006,23.42,31.69,0.01,2.08
2010,12,964,17.4,-24.5,0.51,0.1,75,,973,6.1959,34.9362,126,4.6691,0.006,23.23,31.21,0.01,2.06
2010,12,1099,17.4,-24.5,0.5,0.16,,52,1110,5.717,34.9773,150.1,4.6707,0.006,22.83,28.4,0.01,1.89
2010,12,1099,17.4,-24.5,0.5,0.16,,52,1110,5.717,34.9773,150.1,4.6707,0.006,22.64,28.42,0.01,1.9
2010,12,1257,17.4,-24.5,0.58,0.16,,,1270,5.2749,35.0176,172.7,4.6735,0.005,22.15,25.95,0.01,1.75
2010,12,1257,17.4,-24.5,0.58,0.16,,,1270,5.2749,35.0176,172.7,4.6735,0.005,22.25,25.98,0,1.75
2010,12,1499,17.4,-24.5,0.68,0.05,45,53,1515,4.432,35.0005,199.6,4.6745,0.005,23.13,23.76,0,1.62
2010,12,1499,17.4,-24.5,0.68,0.05,45,53,1515,4.432,35.0005,199.6,4.6745,0.005,23.22,23.82,0,1.62
2010,12,1749,17.4,-24.5,0.79,0.17,38,,1769,3.9301,34.9879,218,4.6763,0.005,24.01,22.28,0.01,1.52
2010,12,1749,17.4,-24.5,0.79,0.17,38,,1769,3.9301,34.9879,218,4.6763,0.005,23.91,22.35,0,1.52
2010,12,1999,17.4,-24.5,0.53,0.15,52,56,2023,3.5591,34.9719,229.1,4.6762,0.005,25.66,21.57,0,1.48
2010,12,1999,17.4,-24.5,0.53,0.15,52,56,2023,3.5591,34.9719,229.1,4.6762,0.005,25.47,21.58,0.01,1.47
2010,12,2248,17.4,-24.5,0.63,0.13,25,27,2277,3.3002,34.9617,234.8,4.6774,0.005,27.62,21.18,0,1.44
2010,12,2248,17.4,-24.5,0.63,0.13,25,27,2277,3.3002,34.9617,234.8,4.6774,0.005,28.1,21.22,0,1.46
2010,12,2499,17.4,-24.5,0.57,0.09,21,,2533,3.0821,34.9516,237.3,4.6789,0.005,30.94,21.16,0,1.45
2010,12,2499,17.4,-24.5,0.57,0.09,21,,2533,3.0821,34.9516,237.3,4.6789,0.005,30.94,21.14,0.01,1.45
2010,12,2749,17.4,-24.5,0.55,0.07,,,2788,2.9029,34.9402,240.2,4.6799,0.005,33.28,21.08,0,1.45
2010,12,2749,17.4,-24.5,0.55,0.07,,,2788,2.9029,34.9402,240.2,4.6799,0.005,33.28,21.05,0,1.44
2010,12,2998,17.4,-24.5,0.92,0.07,27,,3042,2.7452,34.9296,241.2,4.6801,0.005,35.81,21.13,0,1.44
2010,12,2998,17.4,-24.5,0.92,0.07,27,,3042,2.7452,34.9296,241.2,4.6801,0.005,35.91,21.1,0,1.44
2010,12,3198,17.4,-24.5,,0.17,33,,3246,2.6232,34.9201,240.6,4.6799,0.005,39.23,21.43,0,1.46
2010,12,3198,17.4,-24.5,,0.17,33,,3246,2.6232,34.9201,240.6,4.6799,0.005,38.74,21.37,0,1.46
2010,12,3498,17.4,-24.5,,0.21,84,,3553,2.5534,34.9124,238.3,4.6783,0.005,41.87,21.76,0,1.47
2010,12,3498,17.4,-24.5,,0.21,84,,3553,2.5534,34.9124,238.3,4.6783,0.005,41.77,21.76,0,1.47
2011,1,30,39.7,-69.8,0.54,0.13,,0,30,19.40015,35.0914,223.8,4.5716,0.4135,0.68,0.69,0.1,0.06
2011,1,30,39.7,-69.8,0.54,0.13,,0,30,19.40015,35.0914,223.8,4.5716,0.4135,0.88,0.58,0.1,0.07
2011,1,135,39.7,-69.8,0.78,0.4,,131,136,14.04715,35.80035,145.8,4.69445,0.0075,6.54,16.03,0,1.01
2011,1,135,39.7,-69.8,0.78,0.4,,131,136,14.04715,35.80035,145.8,4.69445,0.0075,6.54,15.99,0,1
2011,1,600,39.7,-69.8,0.95,0.41,,84,605,5.4183,35.022,229.7,4.7189,0.005,12.12,19.15,0,2.14
2011,1,600,39.7,-69.8,0.95,0.41,,84,605,5.4183,35.022,229.7,4.7189,0.005,12.02,19.12,0,1.72
2011,1,1800,39.7,-69.8,0.66,0.36,51,,1821,3.7905,34.9485,266.1,4.7228,0.005,12.9,17.37,0,1.12
2011,1,1800,39.7,-69.8,0.66,0.36,51,,1821,3.7905,34.9485,266.1,4.7228,0.005,12.61,17.37,0,1.12
2011,1,2050,39.7,-69.8,0.72,0.37,37,,2075,3.575,34.9425,267.1,4.7143,0.005,13.97,17.35,0,1.13
2011,1,2050,39.7,-69.8,0.72,0.37,37,,2075,3.575,34.9425,267.1,4.7143,0.005,13.68,17.44,0.01,1.14
2011,2,35,39.35,-69.54,0.99,0.34,0,23,35,19.88165,35.22595,222.75,4.583,0.322,0.98,0.26,0.06,0.04
2011,2,35,39.35,-69.54,0.99,0.34,0,23,35,19.88165,35.22595,222.75,4.583,0.322,0.98,0.32,0.06,0.03
2011,2,70,39.35,-69.54,1.19,0.52,0,58,70,17.559,35.8459,165.3,4.67035,0.0525,4.19,11.14,0.02,0.61
2011,2,70,39.35,-69.54,1.19,0.52,0,58,70,17.559,35.8459,165.3,4.67035,0.0525,4.19,10.9,0.02,0.61
2011,2,965,39.35,-69.54,1.06,0.5,0,0,974,4.2385,34.9691,259.9,4.7209,0.005,11.32,17.61,0,1.16
2011,2,965,39.35,-69.54,1.06,0.5,0,0,974,4.2385,34.9691,259.9,4.7209,0.005,11.32,17.6,0,1.17
2011,2,1800,39.35,-69.54,0.96,0.35,319,163,1821,3.4672,34.9449,267.1,4.7258,0.009,14.15,17.49,0,1.19
2011,2,1800,39.35,-69.54,0.96,0.35,319,163,1821,3.4672,34.9449,267.1,4.7258,0.009,14.15,17.54,0,1.18
2011,2,2200,39.35,-69.54,1.11,0.52,268,62,2227,3.1875,34.9406,266.7,4.7268,0.005,16.59,17.56,0,1.2
2011,2,2200,39.35,-69.54,1.11,0.52,268,62,2227,3.1875,34.9406,266.7,4.7268,0.005,16.49,17.57,0,1.19
2011,3,28,38.67,-69.1,1.34,0.45,92,9,28,25.21765,36.07635,203.05,4.63445,0.1065,0.68,0,0,0.02
2011,3,28,38.67,-69.1,1.34,0.45,92,9,28,25.21765,36.07635,203.05,4.63445,0.1065,0.59,0,0,0.02
2011,3,537,38.67,-69.1,1.03,0.51,85,81,541,9.4864,35.1807,129.45,4.69965,0.006,13.76,24.97,0,1.59
2011,3,537,38.67,-69.1,1.03,0.51,85,81,541,9.4864,35.1807,129.45,4.69965,0.006,13.85,24.93,0,1.58
2011,3,1500,38.67,-69.1,0.93,0.49,236,227,1515,3.9218,34.9612,262.8,4.72,0.005,12.2,17.52,0,1.17
2011,3,1500,38.67,-69.1,0.93,0.49,236,227,1515,3.9218,34.9612,262.8,4.72,0.005,12.2,17.55,0,1.17
2011,3,2100,38.67,-69.1,1.08,0.45,277,239,2125,3.3973,34.9437,267,4.7233,0.005,15.03,17.41,0,1.18
2011,3,2100,38.67,-69.1,1.08,0.45,277,239,2125,3.3973,34.9437,267,4.7233,0.005,15.03,17.41,0,1.17
2011,3,2400,38.67,-69.1,1.1,0.49,50,112,2430,3.1408,34.9388,266.5,4.7245,0.005,17.47,17.44,0,1.19
2011,3,2400,38.67,-69.1,1.1,0.49,50,112,2430,3.1408,34.9388,266.5,4.7245,0.005,17.37,17.49,0,1.19
2011,6,90,37.61,-68.39,0.9,0.3,2,36,90,23.2796,35.8104,207.7333333,4.621733333,0.141333333,0.78,0,0.02,0
2011,6,90,37.61,-68.39,0.9,0.3,2,36,90,23.2796,35.8104,207.7333333,4.621733333,0.141333333,0.68,0.01,0.02,0
2011,6,750,37.61,-68.39,0.97,0.4,71,213,756,5.9371,35.0669,215.65,4.713,0.005,12.49,20.05,0,1.32
2011,6,750,37.61,-68.39,0.97,0.4,71,213,756,5.9371,35.0669,215.65,4.713,0.005,12.49,20.04,0,1.33
2011,6,1085,37.61,-68.39,0.89,0.32,36,0,1096,4.71695,35.016,250.15,4.71755,0.005,11.22,17.92,0,1.2
2011,6,1085,37.61,-68.39,0.89,0.32,36,0,1096,4.71695,35.016,250.15,4.71755,0.005,11.22,17.88,0,1.2
2011,6,1600,37.61,-68.39,1,0.42,50,,1618,3.8785,34.9672,262.7,4.7195,0.005,12.39,17.54,0,1.18
2011,6,1600,37.61,-68.39,1,0.42,50,,1618,3.8785,34.9672,262.7,4.7195,0.005,12.49,17.47,0,1.18
2011,6,2100,37.61,-68.39,0.98,0.47,21,347,2126,3.411,34.951,265.4,4.7204,0.005,15.13,17.55,0,1.17
2011,6,2100,37.61,-68.39,0.98,0.47,21,347,2126,3.411,34.951,265.4,4.7204,0.005,15.03,17.54,0,1.17
2011,6,2400,37.61,-68.39,1,0.47,129,483,2432,3.1797,34.9436,265.1,4.7204,0.005,17.96,17.96,0,1.21
2011,6,2400,37.61,-68.39,1,0.47,129,483,2432,3.1797,34.9436,265.1,4.7204,0.005,18.54,17.91,0,1.22
2011,8,65,35.42,-66.52,1.33,0.28,,8,65,22.826,36.34125,208.95,4.6387,0.0925,0.29,0,0,0
2011,8,65,35.42,-66.52,1.33,0.28,,8,65,22.826,36.34125,208.95,4.6387,0.0925,0.19,0.01,0,0
2011,8,185,35.42,-66.52,0.84,0.34,,24,186,18.7066,36.6039,188.25,4.6906,0.005,0.88,4.45,0,0.19
2011,8,185,35.42,-66.52,0.84,0.34,,24,186,18.7066,36.6039,188.25,4.6906,0.005,0.97,4.49,0,0.18
2011,8,1500,35.42,-66.52,0.75,0.43,,93,1516,4.2941,34.9784,256.6,4.7172,0.005,11.81,17.76,0,1.17
2011,8,1500,35.42,-66.52,0.75,0.43,,93,1516,4.2941,34.9784,256.6,4.7172,0.005,11.81,17.6,0,1.16
2011,8,1800,35.42,-66.52,0.86,0.34,,172,1821,3.9354,34.9651,262.2,4.7191,0.005,12.98,17.56,0,1.18
2011,8,1800,35.42,-66.52,0.86,0.34,,172,1821,3.9354,34.9651,262.2,4.7191,0.005,13.08,17.57,0,1.18
2011,10,40,31.75,-64.17,0.66,0.19,,,40,24.026025,36.573925,209.7,4.650525,0.04775,0.29,0,0,0.03
2011,10,40,31.75,-64.17,0.66,0.19,,,40,24.026025,36.573925,209.7,4.650525,0.04775,0.29,0,0,0.02
2011,10,84,31.75,-64.17,0.71,0.28,,,84,23.00845,36.6566,211.75,4.647925,0.10825,0.1,0,0,0.02
2011,10,84,31.75,-64.17,0.71,0.28,,,84,23.00845,36.6566,211.75,4.647925,0.10825,0,0,0,0.02
2011,10,84,31.75,-64.17,0.71,0.28,,,84,23.00845,36.6566,211.75,4.647925,0.10825,-999,-999,-999,-999
2011,10,84,31.75,-64.17,0.71,0.28,,,84,23.00845,36.6566,211.75,4.647925,0.10825,-999,-999,-999,-999
2011,10,135,31.75,-64.17,0.67,0.37,,,136,19.130975,36.630575,201.525,4.67915,0.03925,0.39,0.78,0.02,0
2011,10,135,31.75,-64.17,0.67,0.37,,,136,19.130975,36.630575,201.525,4.67915,0.03925,0.29,0.79,0.03,0
2011,10,1800,31.75,-64.17,1.21,0.48,155,,1821,3.80245,34.96555,262.8,4.7192,0.0045,12.88,17.63,0,1.19
2011,10,1800,31.75,-64.17,1.21,0.48,155,,1821,3.80245,34.96555,262.8,4.7192,0.0045,12.88,17.62,0,1.19
2011,10,2101,31.75,-64.17,0.98,0.51,,,2127,3.54485,34.96795,261.95,4.72105,0.005,15.61,17.83,0,1.21
2011,10,2101,31.75,-64.17,0.98,0.51,,,2127,3.54485,34.96795,261.95,4.72105,0.005,15.52,17.86,0,1.21
2011,11,60,30.82,-60.78,1.67,0.21,9,,60,24.6379,36.6413,207.5,4.6513,0.037,0.19,0,0,0
2011,11,60,30.82,-60.78,1.67,0.21,9,,60,24.6379,36.6413,207.5,4.6513,0.037,0.1,0,0,0
2011,11,286,30.82,-60.78,0.73,0.34,,,288,18.1369,36.5703,203.4,4.6927,0.003,0.68,3.79,0,0.16
2011,11,286,30.82,-60.78,0.73,0.34,,,288,18.1369,36.5703,203.4,4.6927,0.003,0.68,3.78,0,0.15
2011,12,351,29.7,-56.82,,,,,354,17.44886667,36.46053333,201.2333333,4.691666667,0.003,1.36,5.39,0,0.26
2011,12,351,29.7,-56.82,,,,,354,17.44886667,36.46053333,201.2333333,4.691666667,0.003,1.36,5.38,0,0.26
2011,12,421,29.7,-56.82,1.06,0.44,0,34,424,16.86,36.3554,199.6,4.6916,0.003,1.66,6.33,0,0.33
2011,12,421,29.7,-56.82,1.06,0.44,0,34,424,16.86,36.3554,199.6,4.6916,0.003,1.66,6.32,0,0.33
2011,13,100,28.64,-53.22,0.56,0.14,,,101,20.4972,36.8096,219.7,4.6607,0.11,0.29,0,0.05,0
2011,13,100,28.64,-53.22,0.56,0.14,,,101,20.4972,36.8096,219.7,4.6607,0.11,0.19,0,0.06,0
2011,13,135,28.64,-53.22,0.55,0.16,,,136,19.5961,36.7332,201.2,4.6738,0.061,0.29,0.88,0,0
2011,13,135,28.64,-53.22,0.55,0.16,,,136,19.5961,36.7332,201.2,4.6738,0.061,0.29,0.87,0.01,0
2011,13,185,28.64,-53.22,0.66,,,,186,18.5523,36.6041,195.3,4.6862,0.016,0.78,3.26,0,0.1
2011,13,185,28.64,-53.22,0.66,,,,186,18.5523,36.6041,195.3,4.6862,0.016,0.68,3.25,0,0.1
2011,13,350,28.64,-53.22,0.64,0.25,,43,352,17.1665,36.4135,201.5,4.6934,0.004,1.36,5.46,0,0.25
2011,13,350,28.64,-53.22,0.64,0.25,,43,352,17.1665,36.4135,201.5,4.6934,0.004,1.27,5.44,0,0.25
2011,13,850,28.64,-53.22,1.14,,,,857,8.8138,35.2298,152.1,4.7091,0.005,13.95,23.83,0,1.52
2011,13,850,28.64,-53.22,1.14,,,,857,8.8138,35.2298,152.1,4.7091,0.005,13.95,23.73,0,1.53
2011,13,1000,28.64,-53.22,1.11,,,,1009,7.0404,35.1097,170.1,4.7131,0.005,15.9,23.73,0,1.56
2011,13,1000,28.64,-53.22,1.11,,,,1009,7.0404,35.1097,170.1,4.7131,0.005,15.9,23.78,0,1.56
2011,14,70,27.58,-49.63,0.58,0.11,,0,70,23.19285,37.00495,230,4.6471,0.059,0.1,0,0,0
2011,14,70,27.58,-49.63,0.58,0.11,,0,70,23.19285,37.00495,230,4.6471,0.059,0,0,0,0
2011,14,185,27.58,-49.63,0.56,0.28,,,186,18.67295,36.6336,190.55,4.6879,0.0105,0.58,3.03,0,0.1
2011,14,185,27.58,-49.63,0.56,0.28,,,186,18.67295,36.6336,190.55,4.6879,0.0105,0.58,2.95,0,0.09
2011,14,235,27.58,-49.63,0.54,0.24,,155,237,18.02405,36.55315,191.5,4.6905,0.0035,0.97,4.54,0,0.19
2011,14,235,27.58,-49.63,0.54,0.24,,155,237,18.02405,36.55315,191.5,4.6905,0.0035,0.88,4.54,0,0.2
2011,14,430,27.58,-49.63,0.65,0.3,,28,433,16.04955,36.20605,187.6,4.69635,0.0035,2.34,8.31,0,0.47
2011,14,430,27.58,-49.63,0.65,0.3,,28,433,16.04955,36.20605,187.6,4.69635,0.0035,2.24,8.24,0,0.46
2011,15,50,26.86,-47.23,0.62,0.28,5,156,50,25.2672,37.0772,205.2,4.6423,0.042,0.29,0,0,0
2011,15,50,26.86,-47.23,0.62,0.28,5,156,50,25.2672,37.0772,205.2,4.6423,0.042,0.19,0,0,0
2011,15,136,26.86,-47.23,0.62,0.18,0,176,137,20.3513,36.8289,215.3,4.6779,0.045,0.1,0.33,0.01,0
2011,15,136,26.86,-47.23,0.62,0.18,0,176,137,20.3513,36.8289,215.3,4.6779,0.045,0,0.32,0.01,0
2011,15,421,26.86,-47.23,0.71,0.3,,230,424,16.5467,36.295,191.4,4.6957,0.004,1.75,7.42,0,0.38
2011,15,421,26.86,-47.23,0.71,0.3,,230,424,16.5467,36.295,191.4,4.6957,0.004,1.75,7.4,0,0.38
2011,16,56,26.14,-44.83,0.87,0.13,45,3,56,25.14183333,37.3953,205.9,4.641166667,0.039,0.19,0,0,0
2011,16,56,26.14,-44.83,0.87,0.13,45,3,56,25.14183333,37.3953,205.9,4.641166667,0.039,0.29,0,0,0
2011,16,92,26.14,-44.83,0.63,0.15,152,1,92,22.6021,37.17386667,221.0333333,4.6573,0.090333333,0.19,0,0.01,0
2011,16,92,26.14,-44.83,0.63,0.15,152,1,92,22.6021,37.17386667,221.0333333,4.6573,0.090333333,0.1,0.01,0.01,0
2011,16,108,26.14,-44.83,0.58,0.13,167,7,109,21.7219,37.07426667,215.4333333,4.6615,0.092666667,0.19,0.17,0.05,0
2011,16,108,26.14,-44.83,0.58,0.13,167,7,109,21.7219,37.07426667,215.4333333,4.6615,0.092666667,0.29,0.16,0.05,0
2011,16,235,26.14,-44.83,0.84,0.38,119,8,237,18.02583333,36.56736667,189.6,4.6905,0.004333333,1.07,5.07,0,0.22
2011,16,235,26.14,-44.83,0.84,0.38,119,8,237,18.02583333,36.56736667,189.6,4.6905,0.004333333,1.07,5.09,0,0.23
2011,16,285,26.14,-44.83,0.86,0.37,224,8,287,17.3809,36.45276667,192.8333333,4.6923,0.003666667,1.17,5.56,0,0.27
2011,16,285,26.14,-44.83,0.86,0.37,224,8,287,17.3809,36.45276667,192.8333333,4.6923,0.003666667,1.36,5.58,0,0.27
2011,16,338,26.14,-44.83,0.86,0.47,335,4,340,16.74596667,36.3378,196.3666667,4.6945,0.003333333,1.56,6.61,0,0.34
2011,16,338,26.14,-44.83,0.86,0.47,335,4,340,16.74596667,36.3378,196.3666667,4.6945,0.003333333,1.75,6.59,0,0.34
2011,16,965,26.14,-44.83,1.18,0.28,155,52,974,6.89725,35.0258,151.85,4.7137,0.005,17.95,26.24,0,1.74
2011,16,965,26.14,-44.83,1.18,0.28,155,52,974,6.89725,35.0258,151.85,4.7137,0.005,17.86,26.23,0,1.74
2011,16,1500,26.14,-44.83,1.12,0.29,,84,1516,4.99965,35.09235,231.4,4.7204,0.005,14.05,18.96,0,1.29
2011,16,1500,26.14,-44.83,1.12,0.29,,84,1516,4.99965,35.09235,231.4,4.7204,0.005,14.15,18.99,0,1.29
2011,16,1650,26.14,-44.83,1.17,0.31,,103,1668,4.66825,35.0924,236.6,4.72115,0.005,15.71,18.87,0,1.29
2011,16,1650,26.14,-44.83,1.17,0.31,,103,1668,4.66825,35.0924,236.6,4.72115,0.005,15.61,18.84,0,1.29
2011,17,50,25.14,-42.52,,0.09,109,3,50,25.396,37.6314,204.2,4.6423,0.033,0.19,0,0,0
2011,17,50,25.14,-42.52,,0.09,109,3,50,25.396,37.6314,204.2,4.6423,0.033,0.19,0,0,0
2011,17,135,25.14,-42.52,,0.15,173,7,136,21.4584,37.1816,203.4,4.6756,0.059,0.1,0.22,0.05,0
2011,17,135,25.14,-42.52,,0.15,173,7,136,21.4584,37.1816,203.4,4.6756,0.059,0,0.21,0.05,0
2011,17,185,25.14,-42.52,0.6,0.21,186,13,186,19.5744,36.8543,173.4,4.6862,0.017,0.58,3.85,0,0.16
2011,17,185,25.14,-42.52,0.6,0.21,186,13,186,19.5744,36.8543,173.4,4.6862,0.017,0.58,3.82,0,0.15
2011,17,530,25.14,-42.52,0.75,0.41,,28,534,13.2617,35.791,177,4.7011,0.004,4.49,13.78,0,0.81
2011,17,530,25.14,-42.52,0.75,0.41,,28,534,13.2617,35.791,177,4.7011,0.004,4.39,13.73,0,0.81
2011,18,40,24.15,-40.22,0.71,0.11,63,3,40,25.21765,37.6324,205.45,4.64775,0.0355,0.29,0,0,0.01
2011,18,40,24.15,-40.22,0.71,0.11,63,3,40,25.21765,37.6324,205.45,4.64775,0.0355,0.19,0,0,0
2011,18,286,24.15,-40.22,1.16,0.41,,24,288,17.3065,36.4528,187.4,4.6905,0.0075,1.17,6.14,0,0.32
2011,18,286,24.15,-40.22,1.16,0.41,,24,288,17.3065,36.4528,187.4,4.6905,0.0075,1.27,6.1,0,0.31
2011,18,421,24.15,-40.22,1.2,0.36,292,12,424,14.87555,36.03465,176.8,4.69535,0.0035,3.12,11.55,0,0.67
2011,18,421,24.15,-40.22,1.2,0.36,292,12,424,14.87555,36.03465,176.8,4.69535,0.0035,3.12,11.52,0,0.68
2011,18,966,24.15,-40.22,0.92,0.1,134,102,975,7.1497,35.1402,161.4,4.7131,0.005,16.69,24.71,0,1.61
2011,18,966,24.15,-40.22,0.92,0.1,134,102,975,7.1497,35.1402,161.4,4.7131,0.005,16.69,24.68,0,1.61
2011,18,1325,24.15,-40.22,0.98,,126,89,1339,5.6949,35.1532,206.8,4.7179,0.005,16.1,21.25,0,1.41
2011,18,1325,24.15,-40.22,0.98,,126,89,1339,5.6949,35.1532,206.8,4.7179,0.005,16.2,21.28,0,1.41
2011,18,1800,24.15,-40.22,0.96,0.12,195,36,1821,4.0644,35.0349,237,4.7211,0.005,19.81,19.96,0,1.34
2011,18,1800,24.15,-40.22,0.96,0.12,195,36,1821,4.0644,35.0349,237,4.7211,0.005,19.81,19.96,0,1.34
2011,18,2550,24.15,-40.22,1.07,0.12,,35,2584,3.0441,34.9605,241.5,4.7228,0.005,30.25,20.51,0,1.41
2011,18,2550,24.15,-40.22,1.07,0.12,,35,2584,3.0441,34.9605,241.5,4.7228,0.005,30.15,20.46,0,1.4
2011,18,3000,24.15,-40.22,0.85,0.12,298,73,3044,2.7515,34.9349,241.3,4.7231,0.005,35.62,20.98,0,1.43
2011,18,3000,24.15,-40.22,0.85,0.12,298,73,3044,2.7515,34.9349,241.3,4.7231,0.005,35.52,20.97,0,1.43
2011,19,61,23.24,-38.04,0.64,0.1,,4,61,25.7312,37.4585,203,4.6552,0.034,0.19,0.04,0,0
2011,19,61,23.24,-38.04,0.64,0.1,,4,61,25.7312,37.4585,203,4.6552,0.034,0.19,0,0,0
2011,19,106,23.24,-38.04,0.46,,,4,107,23.3165,37.397,209.4,4.6593,0.099,0.1,0,0.08,0
2011,19,106,23.24,-38.04,0.46,,,4,107,23.3165,37.397,209.4,4.6593,0.099,0,0.01,0.08,0
2011,19,136,23.24,-38.04,0.44,0.1,61,4,137,22.2062,37.2795,194.9,4.6711,0.063,0.19,0.62,0.01,0.11
2011,19,136,23.24,-38.04,0.44,0.1,61,4,137,22.2062,37.2795,194.9,4.6711,0.063,0.19,0.59,0.02,0.09
2011,19,187,23.24,-38.04,0.57,0.2,96,10,188,19.9999,36.9241,176.6,4.6856,0.012,0.68,3.74,0,0.23
2011,19,187,23.24,-38.04,0.57,0.2,96,10,188,19.9999,36.9241,176.6,4.6856,0.012,0.58,3.73,0,0.22
2011,19,238,23.24,-38.04,0.65,0.12,13,2,240,18.4549,36.6549,173.2,4.6885,0.004,1.17,6.32,0,0.39
2011,19,238,23.24,-38.04,0.65,0.12,13,2,240,18.4549,36.6549,173.2,4.6885,0.004,1.27,6.33,0,0.38
2011,19,285,23.24,-38.04,0.68,0.24,142,5,287,17.4297,36.4752,177,4.6903,0.004,1.85,8.2,0,0.5
2011,19,285,23.24,-38.04,0.68,0.24,142,5,287,17.4297,36.4752,177,4.6903,0.004,1.85,8.17,0,0.49
2011,19,353,23.24,-38.04,0.74,0.36,409,12,355,16.1941,36.2489,169.3,4.6926,0.004,2.93,11.54,0,0.7
2011,19,353,23.24,-38.04,0.74,0.36,409,12,355,16.1941,36.2489,169.3,4.6926,0.004,2.93,11.35,0,0.69
2011,19,422,23.24,-38.04,0.77,0.12,364,6,425,14.9009,36.024,154.2,4.6955,0.004,3.9,13.93,0,0.85
2011,19,422,23.24,-38.04,0.77,0.12,364,6,425,14.9009,36.024,154.2,4.6955,0.004,3.9,13.92,0,0.85
2011,19,531,23.24,-38.04,0.97,0.14,212,62,535,13.3848,35.7991,152.5,4.6991,0.005,5.46,16.72,0,1.02
2011,19,531,23.24,-38.04,0.97,0.14,212,62,535,13.3848,35.7991,152.5,4.6991,0.005,5.56,16.64,0,1.02
2011,19,601,23.24,-38.04,1.1,0.26,,61,606,12.1389,35.6337,148.1,4.7021,0.005,7.12,18.67,0,1.16
2011,19,601,23.24,-38.04,1.1,0.26,,61,606,12.1389,35.6337,148.1,4.7021,0.005,7.12,18.64,0,1.15
2011,19,852,23.24,-38.04,1.04,,216,15,860,8.1463,35.1877,149.4,4.7106,0.005,15.61,25.09,0,1.64
2011,19,852,23.24,-38.04,1.04,,216,15,860,8.1463,35.1877,149.4,4.7106,0.005,15.61,25.01,0,1.64
2011,19,1002,23.24,-38.04,0.96,0.07,,35,1011,6.6934,35.0634,159.9,4.7136,0.005,18.44,25.86,0,1.73
2011,19,1002,23.24,-38.04,0.96,0.07,,35,1011,6.6934,35.0634,159.9,4.7136,0.005,18.34,25.88,0,1.74
2011,20,700,22.33,-35.87,1.11,0.52,131,92,706,9.7916,35.34905,135,4.70695,0.005,11.8,23.8,0,1.48
2011,20,700,22.33,-35.87,1.11,0.52,131,92,706,9.7916,35.34905,135,4.70695,0.005,12.1,23.84,0,1.48
2011,20,810,22.33,-35.87,1.12,,141,89,817,8.1008,35.15605,135.85,4.70955,0.005,16,26.38,0,1.69
2011,20,810,22.33,-35.87,1.12,,141,89,817,8.1008,35.15605,135.85,4.70955,0.005,15.9,26.38,0,1.69
2011,20,926,22.33,-35.87,1,0.09,135,72,934.3333333,7.021666667,35.05993333,145.5,4.711866667,0.005,18.64,27.21,0,1.79
2011,20,926,22.33,-35.87,1,0.09,135,72,934.3333333,7.021666667,35.05993333,145.5,4.711866667,0.005,18.64,27.19,0,1.78
2011,20,1061,22.33,-35.87,0.87,0.08,29,34,1071,6.0934,35.0137,163.95,4.71455,0.005,19.32,26.05,0,1.73
