Station_ID,Start_Latitude,Start_Longitude,Sample_Depth,Hg0_pM,HgT_pM,DMHg_pM,MMHg_pM,HgP_pmol_ug,MMHgP_pmol_ug,POC_umolC_kg,Hg0_pM,HgT_pM,DMHg_pM,MMHg_pM,TRANSM,FLUORM,CTDPRS,CTDTMP,CTDSAL,CTDOXY,SILCAT,NITRAT,PHSPHT
52,77.481,-147.954,36,0.07,1.06,0.004,0.02,0.16609673,0.041779716,0.908174762,0.07,1.06,0.004,0.02,4.4181,0.083,36.2,-1.2604,29.3765,327.2,2.84,0.11,0.61
52,77.481,-147.954,36,0.07,1.06,0.004,0.02,0.16609673,0.041779716,0.908174762,0.07,1.06,0.004,0.02,4.4181,0.083,36.2,-1.2604,29.3765,327.2,2.75,0,0.61
52,77.481,-147.954,60,0.37,0.79,0.054,0.025,0.019286679,0.000207229,0.95765974,0.37,0.79,0.054,0.025,4.4422,0.106,60.4,-0.0947,30.8645,310.8,6.85,1.79,0.91
52,77.481,-147.954,60,0.37,0.79,0.054,0.025,0.019286679,0.000207229,0.95765974,0.37,0.79,0.054,0.025,4.4422,0.106,60.4,-0.0947,30.8645,310.8,6.85,1.74,0.9
52,77.481,-147.954,60,0.37,0.79,0.054,0.025,0.019286679,0.000207229,0.95765974,0.37,0.79,0.054,0.025,4.4045,0.12,60.4,-0.0947,30.8645,310.8,6.85,1.79,0.91
52,77.481,-147.954,60,0.37,0.79,0.054,0.025,0.019286679,0.000207229,0.95765974,0.37,0.79,0.054,0.025,4.4045,0.12,60.4,-0.0947,30.8645,310.8,6.85,1.74,0.9
52,77.481,-147.954,90,0.27,0.79,0.075,0.04,0.012322397,7.07E-05,0.264704024,0.27,0.79,0.075,0.04,4.456,0.027,91.1,-0.9428,31.9779,264.4,18.4,9,1.4
52,77.481,-147.954,90,0.27,0.79,0.075,0.04,0.012322397,7.07E-05,0.264704024,0.27,0.79,0.075,0.04,4.456,0.027,91.1,-0.9428,31.9779,264.4,18.5,9.05,1.4
52,77.481,-147.954,90,0.27,0.79,0.075,0.04,0.012322397,7.07E-05,0.264704024,0.27,0.79,0.075,0.04,4.4415,0.025,91.1,-0.9428,31.9779,264.4,18.4,9,1.4
52,77.481,-147.954,90,0.27,0.79,0.075,0.04,0.012322397,7.07E-05,0.264704024,0.27,0.79,0.075,0.04,4.4415,0.025,91.1,-0.9428,31.9779,264.4,18.5,9.05,1.4
52,77.481,-147.954,150,0.66,0.67,0.041,0.02,0.022085381,7.36E-05,0.247324404,0.66,0.67,0.041,0.02,4.4553,0.017,151.5,-1.3979,32.6717,240.6,29.44,13.89,1.77
52,77.481,-147.954,150,0.66,0.67,0.041,0.02,0.022085381,7.36E-05,0.247324404,0.66,0.67,0.041,0.02,4.4553,0.017,151.5,-1.3979,32.6717,240.6,29.64,13.99,1.78
52,77.481,-147.954,150,0.66,0.67,0.041,0.02,0.022085381,7.36E-05,0.247324404,0.66,0.67,0.041,0.02,4.4418,0.016,151.5,-1.3979,32.6717,240.6,29.44,13.89,1.77
52,77.481,-147.954,150,0.66,0.67,0.041,0.02,0.022085381,7.36E-05,0.247324404,0.66,0.67,0.041,0.02,4.4418,0.016,151.5,-1.3979,32.6717,240.6,29.64,13.99,1.78
52,77.481,-147.954,245,0.12,1.41,0.039,0.02,0.018020073,0.000210234,0.168776354,0.12,1.41,0.039,0.02,4.4595,0.016,247.7,-0.9063,34.0732,222.9,19.83,13.12,1.23
52,77.481,-147.954,245,0.12,1.41,0.039,0.02,0.018020073,0.000210234,0.168776354,0.12,1.41,0.039,0.02,4.4595,0.016,247.7,-0.9063,34.0732,222.9,18.95,12.98,1.18
52,77.481,-147.954,245,0.12,1.41,0.039,0.02,0.018020073,0.000210234,0.168776354,0.12,1.41,0.039,0.02,4.4479,0.018,247.7,-0.9063,34.0732,222.9,19.83,13.12,1.23
52,77.481,-147.954,245,0.12,1.41,0.039,0.02,0.018020073,0.000210234,0.168776354,0.12,1.41,0.039,0.02,4.4479,0.018,247.7,-0.9063,34.0732,222.9,18.95,12.98,1.18
52,77.481,-147.954,450,0.17,0.49,0.039,0.021,0.012359143,7.97E-05,0.093068481,0.17,0.49,0.039,0.021,4.4641,0.012,455.3,0.8157,34.8293,246.3,6.25,12.28,0.84
52,77.481,-147.954,450,0.17,0.49,0.039,0.021,0.012359143,7.97E-05,0.093068481,0.17,0.49,0.039,0.021,4.4641,0.012,455.3,0.8157,34.8293,246.3,6.15,12.28,0.85
52,77.481,-147.954,450,0.17,0.49,0.039,0.021,0.012359143,7.97E-05,0.093068481,0.17,0.49,0.039,0.021,4.4531,0.011,455.3,0.8157,34.8293,246.3,6.25,12.28,0.84
52,77.481,-147.954,450,0.17,0.49,0.039,0.021,0.012359143,7.97E-05,0.093068481,0.17,0.49,0.039,0.021,4.4531,0.011,455.3,0.8157,34.8293,246.3,6.15,12.28,0.85
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4653,0.011,607.4,0.6225,34.8531,248.3,6.45,12.43,0.85
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4653,0.011,607.4,0.6225,34.8531,248.3,6.45,12.43,0.85
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4653,0.011,607.4,0.6225,34.8531,248.3,6.45,12.47,0.84
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4653,0.011,607.4,0.6225,34.8531,248.3,6.45,12.47,0.84
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4543,0.01,607.4,0.6225,34.8531,248.3,6.45,12.43,0.85
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4543,0.01,607.4,0.6225,34.8531,248.3,6.45,12.43,0.85
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4543,0.01,607.4,0.6225,34.8531,248.3,6.45,12.47,0.84
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.22,0.49,0.064,0.029,4.4543,0.01,607.4,0.6225,34.8531,248.3,6.45,12.47,0.84
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4653,0.011,608.2,0.6203,34.8532,247.4,6.64,12.45,0.85
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4653,0.011,608.2,0.6203,34.8532,247.4,6.64,12.45,0.85
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4653,0.011,608.2,0.6203,34.8532,247.4,6.64,12.49,0.84
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4653,0.011,608.2,0.6203,34.8532,247.4,6.64,12.49,0.84
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4542,0.01,608.2,0.6203,34.8532,247.4,6.64,12.45,0.85
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4542,0.01,608.2,0.6203,34.8532,247.4,6.64,12.45,0.85
52,77.481,-147.954,600,0.22,0.49,0.064,0.029,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4542,0.01,608.2,0.6203,34.8532,247.4,6.64,12.49,0.84
52,77.481,-147.954,601,0.21,1.03,0.058,0.035,0.006376912,0,0.067387516,0.21,1.03,0.058,0.035,4.4542,0.01,608.2,0.6203,34.8532,247.4,6.64,12.49,0.84
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4394,0.042,20.5,-0.5511,27.3722,334.7,2.26,0.01,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4394,0.042,20.5,-0.5511,27.3722,334.7,2.26,0.01,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4394,0.042,20.5,-0.5511,27.3722,334.7,2.26,0.02,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4394,0.042,20.5,-0.5511,27.3722,334.7,2.26,0.02,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4352,0.046,20.5,-0.5511,27.3722,334.7,2.26,0.01,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4352,0.046,20.5,-0.5511,27.3722,334.7,2.26,0.01,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4352,0.046,20.5,-0.5511,27.3722,334.7,2.26,0.02,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4352,0.046,20.5,-0.5511,27.3722,334.7,2.26,0.02,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4376,0.047,20.5,-0.5511,27.3722,334.7,2.26,0.01,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4376,0.047,20.5,-0.5511,27.3722,334.7,2.26,0.01,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4376,0.047,20.5,-0.5511,27.3722,334.7,2.26,0.02,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.24,0.56,0.015,0.011,4.4376,0.047,20.5,-0.5511,27.3722,334.7,2.26,0.02,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4386,0.044,20.9,-0.526,27.4274,334.7,2.26,0.01,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4386,0.044,20.9,-0.526,27.4274,334.7,2.26,0.01,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4386,0.044,20.9,-0.526,27.4274,334.7,2.26,0.02,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4386,0.044,20.9,-0.526,27.4274,334.7,2.26,0.02,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4359,0.062,20.9,-0.526,27.4274,334.7,2.26,0.01,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4359,0.062,20.9,-0.526,27.4274,334.7,2.26,0.01,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4359,0.062,20.9,-0.526,27.4274,334.7,2.26,0.02,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4359,0.062,20.9,-0.526,27.4274,334.7,2.26,0.02,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4438,0.043,20.9,-0.526,27.4274,334.7,2.26,0.01,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4438,0.043,20.9,-0.526,27.4274,334.7,2.26,0.01,0.56
57,73.356,-156.81,20,0.24,0.56,0.015,0.011,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4438,0.043,20.9,-0.526,27.4274,334.7,2.26,0.02,0.56
57,73.356,-156.81,21,0.06,0.65,0.001,0.081,0.002418167,1.13E-05,1.125106803,0.06,0.65,0.001,0.081,4.4438,0.043,20.9,-0.526,27.4274,334.7,2.26,0.02,0.56
57,73.493,-156.811,58,0.65,1.22,0.011,0.023,0.00067867,1.57E-06,0.712426848,0.65,1.22,0.011,0.023,4.4354,0.07,58.2,0.4243,30.5816,318,4.31,0,0.72
57,73.493,-156.811,58,0.65,1.22,0.011,0.023,0.00067867,1.57E-06,0.712426848,0.65,1.22,0.011,0.023,4.4354,0.07,58.2,0.4243,30.5816,318,4.21,0,0.72
57,73.493,-156.811,58,0.65,1.22,0.011,0.023,0.00067867,1.57E-06,0.712426848,0.65,1.22,0.011,0.023,4.4411,0.062,58.2,0.4243,30.5816,318,4.31,0,0.72
57,73.493,-156.811,58,0.65,1.22,0.011,0.023,0.00067867,1.57E-06,0.712426848,0.65,1.22,0.011,0.023,4.4411,0.062,58.2,0.4243,30.5816,318,4.21,0,0.72
57,73.493,-156.811,58,0.65,1.22,0.011,0.023,0.00067867,1.57E-06,0.712426848,0.65,1.22,0.011,0.023,4.437,0.076,58.2,0.4243,30.5816,318,4.31,0,0.72
57,73.493,-156.811,58,0.65,1.22,0.011,0.023,0.00067867,1.57E-06,0.712426848,0.65,1.22,0.011,0.023,4.437,0.076,58.2,0.4243,30.5816,318,4.21,0,0.72
57,73.493,-156.811,66,0.61,1.68,0.021,0.034,0.00067867,1.57E-06,0.712426848,0.61,1.68,0.021,0.034,4.4299,0.097,67.1,0.1385,31.0035,311.3,5.78,0.49,0.83
57,73.493,-156.811,66,0.61,1.68,0.021,0.034,0.00067867,1.57E-06,0.712426848,0.61,1.68,0.021,0.034,4.4299,0.097,67.1,0.1385,31.0035,311.3,5.88,0.61,0.84
57,73.493,-156.811,66,0.61,1.68,0.021,0.034,0.00067867,1.57E-06,0.712426848,0.61,1.68,0.021,0.034,4.433,0.083,67.1,0.1385,31.0035,311.3,5.78,0.49,0.83
57,73.493,-156.811,66,0.61,1.68,0.021,0.034,0.00067867,1.57E-06,0.712426848,0.61,1.68,0.021,0.034,4.433,0.083,67.1,0.1385,31.0035,311.3,5.88,0.61,0.84
57,73.493,-156.811,66,0.61,1.68,0.021,0.034,0.00067867,1.57E-06,0.712426848,0.61,1.68,0.021,0.034,4.4329,0.099,67.1,0.1385,31.0035,311.3,5.78,0.49,0.83
57,73.493,-156.811,66,0.61,1.68,0.021,0.034,0.00067867,1.57E-06,0.712426848,0.61,1.68,0.021,0.034,4.4329,0.099,67.1,0.1385,31.0035,311.3,5.88,0.61,0.84
60,72.999,-158.846,25,0,1.09,0,0.022,,,3.052986889,0,1.09,0,0.022,4.1813,0.328,25.1,1.6373,29.3987,294.4,4.22,0.19,0.65
60,72.999,-158.846,25,0,1.09,0,0.022,,,3.052986889,0,1.09,0,0.022,4.1813,0.328,25.1,1.6373,29.3987,294.4,3.73,0.14,0.66
60,72.999,-158.846,36,0.25,1.39,0.007,0.034,,,1.030578108,0.25,1.39,0.007,0.034,4.4342,0.087,36.7,-0.8848,30.0417,331,3.82,0.21,0.69
60,72.999,-158.846,36,0.25,1.39,0.007,0.034,,,1.030578108,0.25,1.39,0.007,0.034,4.4342,0.087,36.7,-0.8848,30.0417,331,3.82,0.17,0.7
60,72.999,-158.846,44,0.27,1.04,0.003,0.03,,,1.030578108,0.27,1.04,0.003,0.03,4.432,0.099,44.6,-0.5376,30.4837,330.8,5.19,0.27,0.73
60,72.999,-158.846,44,0.27,1.04,0.003,0.03,,,1.030578108,0.27,1.04,0.003,0.03,4.432,0.099,44.6,-0.5376,30.4837,330.8,5.19,0.24,0.74
66,71.997,-162.496,13,0.05,0.59,0.003,0.008,,,5.117554539,0.05,0.59,0.003,0.008,4.2611,0.43,12.8,0.8638,30.7032,293.4,4.11,0.03,0.42
66,71.997,-162.496,13,0.05,0.59,0.003,0.008,,,5.117554539,0.05,0.59,0.003,0.008,4.2611,0.43,12.8,0.8638,30.7032,293.4,4.11,0.02,0.41
66,71.997,-162.496,13,0.05,0.59,0.003,0.008,,,5.117554539,0.05,0.59,0.003,0.008,4.2611,0.43,12.9,0.8632,30.703,293.4,4.02,0.01,0.41
66,71.997,-162.496,13,0.05,0.59,0.003,0.008,,,5.117554539,0.05,0.59,0.003,0.008,4.2611,0.43,12.9,0.8632,30.703,293.4,4.02,0.01,0.4
66,71.997,-162.496,13,0.05,0.59,0.003,0.008,,,5.117554539,0.05,0.59,0.003,0.008,4.2611,0.43,13.1,0.8643,30.7029,293.4,3.92,0,0.41
66,71.997,-162.496,13,0.05,0.59,0.003,0.008,,,5.117554539,0.05,0.59,0.003,0.008,4.2611,0.43,13.1,0.8643,30.7029,293.4,4.02,0,0.4
66,71.997,-162.496,29,0.05,1.1,0.017,0.036,,,9.483191852,0.05,1.1,0.017,0.036,3.82,0.768,29.1,1.3246,31.537,275.7,5.19,0.36,0.61
66,71.997,-162.496,29,0.05,1.1,0.017,0.036,,,9.483191852,0.05,1.1,0.017,0.036,3.82,0.768,29.1,1.3246,31.537,275.7,4.7,0.3,0.61
