STNNBR,LATITUDE,LONGITUDE,GEOTRC_SAMPNO,CTDPRS,CTDDEPTH,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
26,83.7288,174.3989,11049,1012.5,999,-0.1363,34.8908,2,34.8911,2,305,1,6.54,2,12.29,2,0,2,0.86,2
26,83.7288,174.3989,11048,1012.5,999,-0.1363,34.8908,2,34.8904,2,305,1,6.54,2,12.34,2,0,2,0.86,2
26,83.7288,174.3989,11047,1266.3,1249,-0.2998,34.9061,2,34.9048,2,303.8,1,7.71,2,12.92,2,0,2,0.9,2
26,83.7288,174.3989,11046,1266.3,1249,-0.2998,34.9061,2,34.906,2,303.8,1,7.71,2,12.94,2,0,2,0.89,2
26,83.7288,174.3989,11045,1520.6,1499,-0.3813,34.9241,2,-999,9,301.5,1,-999,9,-999,9,-999,9,-999,9
26,83.7288,174.3989,11044,1520.6,1499,-0.3813,34.9241,2,-999,9,301.5,1,-999,9,-999,9,-999,9,-999,9
26,83.7288,174.3989,11043,1841.6,1814,-0.407,34.9427,2,34.9426,2,298.2,1,11.33,2,14.13,2,0,2,0.99,2
26,83.7288,174.3989,11042,1841.6,1814,-0.407,34.9427,2,34.9417,2,298.2,1,11.43,2,14.14,2,0,2,0.98,2
26,83.7288,174.3989,11041,2030.4,1999,-0.4035,34.948,2,34.9563,4,298.4,1,12.11,2,14.27,2,0,2,1,2
26,83.7288,174.3989,11040,2030.4,1999,-0.4035,34.948,2,34.9471,2,298.4,1,12.11,2,14.31,2,0,2,0.99,2
26,83.7288,174.3989,11039,2285.6,2249,-0.3896,34.9521,2,34.9514,2,299.2,1,12.6,2,14.4,2,0,2,1,2
26,83.7288,174.3989,11038,2285.6,2249,-0.3896,34.9521,2,34.9517,2,299.2,1,12.6,2,14.44,2,0,2,1.01,2
26,83.7288,174.3989,11037,2582.1,2539,-0.369,34.9539,2,34.9543,2,301.5,1,12.89,2,14.45,2,0,2,1.01,2
26,83.7288,174.3989,11036,2582.1,2539,-0.369,34.9539,2,34.9531,2,301.5,1,12.79,2,14.47,2,0,2,1.02,2
26,83.7288,174.3989,11035,2817.3,2769,-0.3561,34.9548,2,34.9584,3,305.1,1,12.79,2,14.41,2,0,2,1,2
26,83.7288,174.3989,11034,2817.3,2769,-0.3561,34.9548,2,34.9542,2,305.1,1,12.79,2,14.45,2,0,2,1.01,2
26,83.7288,174.3989,11033,2899.4,2849,-0.3514,34.9549,2,34.9544,2,306,1,12.79,2,14.43,2,0,2,1.01,2
26,83.7288,174.3989,11032,2899.4,2849,-0.3514,34.9549,2,34.9558,2,306,1,12.79,2,14.45,2,0,2,1.01,2
26,83.7288,174.3989,11031,2971.2,2919,-0.3456,34.9548,2,34.9527,3,306.8,1,12.79,2,14.44,2,0,2,1.01,2
26,83.7288,174.3989,11030,2971.2,2919,-0.3456,34.9548,2,34.9557,2,306.8,1,12.79,2,14.46,2,0,2,1.01,2
30,87.5151,-179.8082,11102,18.3,18,-1.4333,28.3995,2,28.8841,2,378.6,1,11.19,2,0.35,2,0.09,2,0.82,2
30,87.5151,-179.8082,11101,18.3,18,-1.4333,28.3995,2,29.0217,2,378.6,1,11.09,2,0.49,2,0.1,2,0.81,2
30,87.5151,-179.8082,11100,22.9,23,-1.3993,28.8573,2,29.1259,2,376.3,1,11.08,2,0.8,2,0.08,2,0.81,2
30,87.5151,-179.8082,11099,22.9,23,-1.3993,28.8573,2,29.1068,2,376.3,1,10.99,2,0.59,2,0.09,2,0.81,2
30,87.5151,-179.8082,11098,39.2,39,-0.9418,29.9886,2,28.8108,2,339.2,1,11.28,2,0.33,2,0.09,2,0.82,2
30,87.5151,-179.8082,11097,39.2,39,-0.9418,29.9886,2,28.7405,2,339.2,1,11.28,2,0.21,2,0.09,2,0.8,2
30,87.5151,-179.8082,11096,55.6,55,-0.3812,31.1428,2,31.3301,2,322.5,1,10.77,2,3.24,2,0,2,0.66,2
30,87.5151,-179.8082,11095,55.6,55,-0.3812,31.1428,2,31.5363,2,322.5,1,10.67,2,3.38,2,0,2,0.67,2
30,87.5151,-179.8082,11094,71.5,71,-1.5542,32.7156,2,-999,9,298.1,1,-999,9,-999,9,-999,9,-999,9
30,87.5151,-179.8082,11093,71.5,71,-1.5542,32.7156,2,-999,9,298.1,1,-999,9,-999,9,-999,9,-999,9
30,87.5151,-179.8082,11092,100.1,99,-1.4353,33.9542,2,34.0584,2,300.9,1,6.94,2,7.75,2,0,2,0.68,2
30,87.5151,-179.8082,11091,100.1,99,-1.4353,33.9542,2,34.003,2,300.9,1,7.43,2,7.76,2,0,2,0.69,2
30,87.5151,-179.8082,11090,125.1,124,-1.0845,34.2448,2,34.2584,2,301.9,1,5.37,2,8.33,2,0,2,0.67,2
30,87.5151,-179.8082,11089,125.1,124,-1.0845,34.2448,2,34.2814,2,301.9,1,5.37,2,8.43,2,0,2,0.67,2
30,87.5151,-179.8082,11088,176.1,174,-0.0007,34.5455,2,34.5424,2,295,1,5.67,2,10.19,2,0,2,0.75,2
30,87.5151,-179.8082,11087,176.1,174,-0.0007,34.5455,2,34.5685,2,295,1,5.67,2,10.39,2,0,2,0.76,2
30,87.5151,-179.8082,11086,226.5,224,0.7018,34.7885,2,34.7837,2,290.7,1,5.86,2,11.84,2,0,2,0.82,2
30,87.5151,-179.8082,11085,226.5,224,0.7018,34.7885,2,34.7818,2,290.7,1,5.86,2,11.85,2,0,2,0.81,2
30,87.5151,-179.8082,11084,261.9,259,0.7885,34.8116,2,34.8058,2,292,1,5.76,2,11.93,2,0,2,0.81,2
30,87.5151,-179.8082,11083,261.9,259,0.7885,34.8116,2,34.8083,2,292,1,5.86,2,11.94,2,0,2,0.82,2
30,87.5151,-179.8082,11082,378.3,374,0.9249,34.868,2,34.8644,2,296.6,1,5.86,2,12.21,2,0,2,0.83,2
30,87.5151,-179.8082,11081,378.3,374,0.9249,34.868,2,34.864,2,296.6,1,5.96,2,12.23,2,0,2,0.85,2
30,87.5151,-179.8082,11080,504.9,499,0.5672,34.8697,2,34.8668,2,297.7,1,6.15,2,12.39,2,0,2,0.85,2
30,87.5151,-179.8082,11079,504.9,499,0.5672,34.8697,2,34.8682,2,297.7,1,6.15,2,12.37,2,0,2,0.86,2
30,87.6404,179.5926,11190,505.2,499,0.5735,34.8684,2,34.8684,2,296.5,1,6.15,2,12.22,2,0,2,0.83,2
30,87.6404,179.5926,11189,505.2,499,0.5735,34.8684,2,34.8672,2,296.5,1,6.15,2,12.26,2,0,2,0.83,2
30,87.6404,179.5926,11188,809.4,799,0.0067,34.8766,2,34.8759,2,300.5,1,6.45,2,12.3,2,0,2,0.84,2
30,87.6404,179.5926,11187,809.4,799,0.0067,34.8766,2,34.8763,2,300.5,1,6.35,2,12.34,2,0,2,0.85,2
30,87.6404,179.5926,11186,1012.5,999,-0.1695,34.8894,2,34.8879,2,301.5,1,6.84,2,12.53,2,0,2,0.87,2
30,87.6404,179.5926,11185,1012.5,999,-0.1695,34.8894,2,34.8883,2,301.5,1,6.84,2,12.57,2,0,2,0.87,2
30,87.6404,179.5926,11184,1419,1399,-0.3467,34.9204,2,34.9176,2,299.6,1,8.79,2,13.45,2,0,2,0.94,2
30,87.6404,179.5926,11183,1419,1399,-0.3467,34.9204,2,34.92,2,299.6,1,8.79,2,13.46,2,0,2,0.93,2
30,87.6404,179.5926,11182,1673.7,1649,-0.3903,34.9369,2,-999,9,297,1,-999,9,-999,9,-999,9,-999,9
30,87.6404,179.5926,11181,1673.7,1649,-0.3903,34.9369,2,-999,9,297,1,-999,9,-999,9,-999,9,-999,9
30,87.6404,179.5926,11180,1928.5,1899,-0.4058,34.9463,2,34.9446,2,295.9,1,11.62,2,14.2,2,0,2,1,2
30,87.6404,179.5926,11179,1928.5,1899,-0.4058,34.9463,2,34.946,2,295.9,1,11.62,2,14.2,2,0,2,0.98,2
30,87.6404,179.5926,11178,2438.9,2399,-0.3863,34.9531,2,34.9533,2,297.7,1,12.5,2,14.4,2,0,2,1.01,2
30,87.6404,179.5926,11177,2438.9,2399,-0.3863,34.9531,2,34.9517,2,297.7,1,12.5,2,14.42,2,0,2,1.01,2
30,87.6404,179.5926,11176,2950.7,2899,-0.3552,34.9544,2,34.956,2,303.6,1,12.5,2,14.5,2,0,2,1,2
30,87.6404,179.5926,11175,2950.7,2899,-0.3552,34.9544,2,34.9531,2,303.6,1,12.5,2,14.42,2,0,2,1,2
30,87.6404,179.5926,11174,3464,3399,-0.3147,34.9542,2,34.9537,2,311.1,1,12.21,2,14.4,2,0,2,1,2
30,87.6404,179.5926,11173,3464,3399,-0.3147,34.9542,2,34.9541,2,311.1,1,12.21,2,14.41,2,0,2,1.01,2
30,87.6404,179.5926,11172,3866.7,3791,-0.2753,34.9541,2,34.9529,2,316.6,1,12.21,2,14.42,2,0,2,1,2
30,87.6404,179.5926,11171,3866.7,3791,-0.2753,34.9541,2,34.9533,2,316.6,1,12.21,2,14.4,2,0,2,1,2
30,87.6404,179.5926,11170,3945.2,3867,-0.2676,34.954,2,34.9524,2,317.8,1,12.21,2,14.38,2,0,2,1.01,2
30,87.6404,179.5926,11169,3945.2,3867,-0.2676,34.954,2,34.9539,2,317.8,1,12.21,2,14.41,2,0,2,1.01,2
30,87.6404,179.5926,11168,3996.6,3917,-0.2624,34.954,2,34.954,2,319.2,1,12.21,2,14.42,2,0,2,1,2
30,87.6404,179.5926,11167,3996.6,3917,-0.2624,34.954,2,34.9548,2,319.2,1,12.21,2,14.43,2,0,2,1.01,2
32,89.9859,32.5438,11248,19.2,19,-1.5947,31.4114,2,31.5041,2,341.7,1,9.4,2,2.54,2,0.03,2,0.57,2
32,89.9859,32.5438,11247,19.2,19,-1.5947,31.4114,2,31.5864,2,341.7,1,9.6,2,2.55,2,0.02,2,0.56,2
32,89.9859,32.5438,11246,39.3,39,-1.7514,32.6726,2,32.7425,2,350.2,1,4.7,2,2.3,2,0.01,2,0.38,2
32,89.9859,32.5438,11245,39.3,39,-1.7514,32.6726,2,32.7563,2,350.2,1,4.79,2,2.33,2,0.01,2,0.38,2
32,89.9859,32.5438,11244,59.8,59,-1.793,33.0834,2,33.1647,2,355.7,1,3.42,2,2.15,2,0.01,2,0.33,2
32,89.9859,32.5438,11243,59.8,59,-1.793,33.0834,2,33.1372,2,355.7,1,3.33,2,2.06,2,0.01,2,0.32,2
32,89.9859,32.5438,11242,79.9,79,-1.7812,33.3352,2,33.3584,2,350.2,1,3.23,2,2.57,2,0.01,2,0.34,2
32,89.9859,32.5438,11241,79.9,79,-1.7812,33.3352,2,33.3633,2,350.2,1,3.33,2,2.53,2,0,2,0.34,2
32,89.9859,32.5438,11240,99.9,99,-1.7248,33.5607,2,33.5843,2,336.3,1,3.91,2,4.06,2,0,2,0.42,2
32,89.9859,32.5438,11239,99.9,99,-1.7248,33.5607,2,33.5933,2,336.3,1,3.81,2,3.94,2,0,2,0.42,2
32,89.9859,32.5438,11238,125.3,124,-1.5182,34.1083,2,34.1574,2,308.8,1,3.71,2,6.72,2,0,2,0.55,2
32,89.9859,32.5438,11237,125.3,124,-1.5182,34.1083,2,34.1434,2,308.8,1,3.81,2,6.7,2,0,2,0.55,2
32,89.9859,32.5438,11236,150.6,149,-0.9451,34.3499,2,34.3576,2,299.1,1,4.59,2,8.51,2,0,2,0.64,2
32,89.9859,32.5438,11235,150.6,149,-0.9451,34.3499,2,34.3662,2,299.1,1,4.59,2,8.52,2,0,2,0.64,2
32,89.9859,32.5438,11234,201.2,199,0.0348,34.594,2,34.5954,2,294.8,1,4.3,2,9.67,2,0,2,0.68,2
32,89.9859,32.5438,11233,201.2,199,0.0348,34.594,2,34.601,2,294.8,1,4.3,2,9.74,2,0,2,0.68,2
32,89.9859,32.5438,11232,277,274,1.0716,34.8299,2,34.8297,2,287,1,4.79,2,11.65,2,0,2,0.77,2
32,89.9859,32.5438,11231,277,274,1.0716,34.8299,2,34.8265,2,287,1,4.79,2,11.66,2,0,2,0.78,2
32,89.9859,32.5438,11230,352.9,349,1.2222,34.8735,2,34.8736,2,288.8,1,4.98,2,11.89,2,0,2,0.79,2
32,89.9859,32.5438,11229,352.9,349,1.2222,34.8735,2,34.8712,2,288.8,1,4.88,2,11.9,2,0,2,0.78,2
32,89.9859,32.5438,11228,428.8,424,1.0554,34.8867,2,34.8845,2,291.3,1,5.18,2,12.05,2,0,2,0.8,2
32,89.9859,32.5438,11227,428.8,424,1.0554,34.8867,2,34.8862,2,291.3,1,5.18,2,12.04,2,0,2,0.79,2
32,89.9859,32.5438,11226,504.8,499,0.8424,34.8919,2,34.8918,2,293.6,1,5.28,2,11.96,2,0,2,0.8,2
32,89.9859,32.5438,11225,504.8,499,0.8424,34.8919,2,34.889,2,293.6,1,5.28,2,11.99,2,0,2,0.8,2
32,89.995,11.9102,11304,505.1,499,0.8532,34.8927,2,34.8882,2,290.6,1,5.37,2,11.86,2,0,2,0.8,2
32,89.995,11.9102,11303,505.1,499,0.8532,34.8927,2,34.8906,2,290.6,1,5.37,2,11.95,2,0,2,0.81,2
32,89.995,11.9102,11302,758.6,749,0.189,34.893,2,34.8908,2,293.2,1,5.76,2,11.92,2,0,2,0.81,2
32,89.995,11.9102,11301,758.6,749,0.189,34.893,2,34.8914,2,293.2,1,5.66,2,11.95,2,0,2,0.82,2
32,89.995,11.9102,11300,1012.3,999,-0.0887,34.9063,2,34.9048,2,292.9,1,6.35,2,12.2,2,0,2,0.84,2
32,89.995,11.9102,11299,1012.3,999,-0.0887,34.9063,2,34.9059,2,292.9,1,6.35,2,12.23,2,0,2,0.84,2
32,89.995,11.9102,11298,1317.2,1299,-0.3294,34.9142,2,34.913,2,292,1,7.72,2,12.99,2,0,2,0.89,2
32,89.995,11.9102,11297,1317.2,1299,-0.3294,34.9142,2,34.9134,2,292,1,7.72,2,12.99,2,0,2,0.89,2
32,89.995,11.9102,11296,1622.7,1599,-0.5317,34.9164,2,34.9154,2,290.6,1,9.08,2,13.65,2,0,2,0.93,2
32,89.995,11.9102,11295,1622.7,1599,-0.5317,34.9164,2,34.9158,2,290.6,1,9.18,2,13.75,2,0,2,0.94,2
32,89.995,11.9102,11294,1928.3,1899,-0.5693,34.9255,2,34.9257,2,287.4,1,10.65,2,14.23,2,0,2,0.96,2
32,89.995,11.9102,11293,1928.3,1899,-0.5693,34.9255,2,34.9249,2,287.4,1,10.55,2,14.2,2,0,2,0.97,2
32,89.995,11.9102,11292,2387.9,2349,-0.7175,34.9224,2,34.9227,2,292.6,1,10.65,2,14.38,2,0,2,0.98,2
32,89.995,11.9102,11291,2387.9,2349,-0.7175,34.9224,2,34.92,2,292.6,1,10.65,2,14.41,2,0,2,0.98,2
32,89.995,11.9102,11290,2848.4,2799,-0.7435,34.9275,2,34.9263,2,296,1,10.74,2,14.47,2,0,2,0.98,2
32,89.995,11.9102,11289,2848.4,2799,-0.7435,34.9275,2,34.9263,2,296,1,10.84,2,14.46,2,0,2,0.98,2
32,89.995,11.9102,11288,3284.4,3224,-0.7324,34.9337,2,34.9338,2,299.6,1,11.13,2,14.5,2,0,2,0.98,2
32,89.995,11.9102,11287,3284.4,3224,-0.7324,34.9337,2,34.9362,3,299.6,1,11.04,2,14.49,2,0,2,0.98,2
32,89.995,11.9102,11286,3731.1,3659,-0.7036,34.9385,2,34.9393,2,303.7,1,11.04,2,14.44,2,0,2,0.99,2
32,89.995,11.9102,11285,3731.1,3659,-0.7036,34.9385,2,34.9397,2,303.7,1,11.04,2,14.45,2,0,2,0.99,2
32,89.995,11.9102,11284,4246,4159,-0.6491,34.9413,2,34.9403,2,309.7,1,11.23,2,14.35,2,0,2,0.99,2
32,89.995,11.9102,11283,4246,4159,-0.6491,34.9413,2,34.9411,2,309.7,1,11.13,2,14.38,2,0,2,0.99,2
32,89.995,11.9102,11282,4287.3,4199,-0.6449,34.9411,2,34.9423,2,310.7,1,11.13,2,14.39,2,0,2,0.98,2
32,89.995,11.9102,11281,4287.3,4199,-0.6449,34.9411,2,34.9421,2,310.7,1,11.13,2,14.4,2,0,2,0.99,2
38,87.8245,-149.8276,11374,19.3,19,-1.4549,28.5881,2,28.8832,2,365.6,1,13.15,2,0.75,2,0.06,2,0.74,2
38,87.8245,-149.8276,11373,19.3,19,-1.4549,28.5881,2,28.9668,2,365.6,1,13.15,2,0.57,2,0.07,2,0.73,2
38,87.8245,-149.8276,11372,44.4,44,-1.5935,30.4279,2,30.7766,2,345.8,1,12.15,2,2.88,2,0.01,2,0.77,2
38,87.8245,-149.8276,11371,44.4,44,-1.5935,30.4279,2,30.7907,2,345.8,1,12.05,2,2.56,2,0.01,2,0.77,2
38,87.8245,-149.8276,11370,62.6,62,-1.6084,32.0934,2,32.2354,2,322.6,1,14.78,2,6.46,2,0,2,0.95,2
38,87.8245,-149.8276,11369,62.6,62,-1.6084,32.0934,2,32.2356,2,322.6,1,12.43,2,5.47,2,0,2,0.85,2
38,87.8245,-149.8276,11368,82.8,82,-1.4952,32.966,2,33.1453,2,265.5,1,21.13,2,10.13,2,0,2,1.17,2
38,87.8245,-149.8276,11367,82.8,82,-1.4952,32.966,2,33.334,2,265.5,1,18.09,2,9.48,2,0,2,1.06,2
38,87.8245,-149.8276,11366,100.2,99,-1.4619,33.6978,2,28.9783,4,285.1,1,13.2,2,0.85,2,0.05,2,0.76,2
38,87.8245,-149.8276,11365,100.2,99,-1.4619,33.6978,2,28.9527,4,285.1,1,13.2,2,0.6,2,0.07,2,0.75,2
38,87.8245,-149.8276,11364,125.1,124,-1.3376,34.1522,2,34.1686,2,293.9,1,6.35,2,7.79,2,0,2,0.67,2
38,87.8245,-149.8276,11363,125.1,124,-1.3376,34.1522,2,34.1551,2,293.9,1,6.65,2,7.78,2,0,2,0.68,2
38,87.8245,-149.8276,11362,150.6,149,-0.8505,34.3354,2,34.3408,2,291.1,1,5.77,2,8.68,2,0,2,0.69,2
38,87.8245,-149.8276,11361,150.6,149,-0.8505,34.3354,2,34.3508,2,291.1,1,5.77,2,8.66,2,0,2,0.7,2
38,87.8245,-149.8276,11360,201.2,199,0.1405,34.6055,2,34.6053,2,285.9,1,5.67,2,10.34,2,0,2,0.75,2
38,87.8245,-149.8276,11359,201.2,199,0.1405,34.6055,2,34.6159,2,285.9,1,5.76,2,10.43,2,0,2,0.77,2
38,87.8245,-149.8276,11358,282.3,279,0.8209,34.8128,2,34.8109,2,284.5,1,5.67,2,11.66,2,0,2,0.81,2
38,87.8245,-149.8276,11357,282.3,279,0.8209,34.8128,2,34.8111,2,284.5,1,5.67,2,11.68,2,0,2,0.81,2
38,87.8245,-149.8276,11356,383.5,379,0.9346,34.8605,2,34.8581,2,288,1,5.86,2,11.98,2,0,2,0.84,2
38,87.8245,-149.8276,11355,383.5,379,0.9346,34.8605,2,34.8599,2,288,1,5.76,2,11.99,2,0,2,0.83,2
38,87.8245,-149.8276,11354,444.4,439,0.7756,34.8652,2,34.8636,2,288.5,1,5.86,2,12.08,2,0,2,0.84,2
38,87.8245,-149.8276,11353,444.4,439,0.7756,34.8652,2,34.8634,2,288.5,1,5.86,2,12.06,2,0,2,0.85,2
38,87.8245,-149.8276,11352,504.9,499,0.6131,34.8672,2,34.8682,2,290.1,1,5.86,2,12.02,2,0,2,0.83,2
38,87.8245,-149.8276,11351,504.9,499,0.6131,34.8672,2,34.8662,2,290.1,1,5.96,2,12.03,2,0,2,0.83,2
38,87.8247,-148.8737,11430,505.1,499,0.6117,34.8656,2,34.866,2,288.5,1,6.15,2,11.99,2,0,2,0.84,2
38,87.8247,-148.8737,11429,505.1,499,0.6117,34.8656,2,34.866,2,288.5,1,6.06,2,12.05,2,0,2,0.82,2
38,87.8247,-148.8737,11428,657.2,649,0.286,34.8692,2,34.869,2,290,1,6.25,2,12.1,2,0,2,0.82,2
38,87.8247,-148.8737,11427,657.2,649,0.286,34.8692,2,34.8696,2,290,1,6.25,2,12.13,2,0,2,0.82,2
38,87.8247,-148.8737,11426,809.5,799,0.0367,34.8733,2,34.8771,2,290.6,1,6.45,2,12.24,2,-0.01,2,0.85,2
38,87.8247,-148.8737,11425,809.5,799,0.0367,34.8733,2,34.8741,2,290.6,1,6.45,2,12.23,2,0,2,0.84,2
38,87.8247,-148.8737,11424,1012.3,999,-0.1533,34.8865,2,34.8865,2,291.5,1,6.94,2,12.46,2,0,2,0.87,2
38,87.8247,-148.8737,11423,1012.3,999,-0.1533,34.8865,2,34.8885,2,291.5,1,6.84,2,12.46,2,0,2,0.87,2
38,87.8247,-148.8737,11422,1241.1,1224,-0.2876,34.9032,2,34.9044,2,291,1,7.91,2,12.89,2,-0.01,2,0.9,2
38,87.8247,-148.8737,11421,1241.1,1224,-0.2876,34.9032,2,34.9066,2,291,1,7.91,2,12.92,2,-0.01,2,0.9,2
38,87.8247,-148.8737,11420,1469.9,1449,-0.3602,34.921,2,34.9228,2,288.9,1,9.18,2,13.46,2,-0.01,2,0.93,2
38,87.8247,-148.8737,11419,1469.9,1449,-0.3602,34.921,2,34.9235,2,288.9,1,9.18,2,13.45,2,-0.01,2,0.94,2
38,87.8247,-148.8737,11418,1699.1,1674,-0.3975,34.9359,2,34.9397,2,286.4,1,10.65,2,13.87,2,-0.01,2,0.98,2
38,87.8247,-148.8737,11417,1699.1,1674,-0.3975,34.9359,2,34.936,2,286.4,1,10.75,2,13.88,2,-0.01,2,0.98,2
38,87.8247,-148.8737,11416,1928.4,1899,-0.4071,34.9448,2,34.947,2,284.9,1,11.72,2,14.16,2,-0.01,2,0.99,2
38,87.8247,-148.8737,11415,1928.4,1899,-0.4071,34.9448,2,34.9466,2,284.9,1,11.82,2,14.13,2,-0.01,2,0.99,2
38,87.8247,-148.8737,11414,2183.6,2149,-0.4003,34.9493,2,34.9513,2,285.3,1,12.41,2,14.27,2,-0.01,2,1,2
38,87.8247,-148.8737,11413,2183.6,2149,-0.4003,34.9493,2,34.9557,2,285.3,1,12.5,2,14.28,2,-0.01,2,1,2
38,87.8247,-148.8737,11412,2439.1,2399,-0.378,34.9514,2,34.9514,2,286.9,1,12.8,2,14.48,2,0,2,1.02,2
38,87.8247,-148.8737,11411,2439.1,2399,-0.378,34.9514,2,34.9522,2,286.9,1,12.8,2,14.48,2,0,2,1.01,2
38,87.8247,-148.8737,11410,2541.3,2499,-0.3708,34.9516,2,34.9531,2,287.7,1,12.89,2,14.47,2,0,2,1.02,2
38,87.8247,-148.8737,11409,2541.3,2499,-0.3708,34.9516,2,34.9522,2,287.7,1,12.8,2,14.48,2,0,2,1.02,2
38,87.8247,-148.8737,11408,2592.6,2549,-0.3669,34.9516,2,34.9535,2,288.1,1,12.89,2,14.5,2,0,2,1.01,2
38,87.8247,-148.8737,11407,2592.6,2549,-0.3669,34.9516,2,34.9526,2,288.1,1,12.8,2,14.48,2,0,2,1.01,2
41,85.8333,-150.1746,11489,19.2,19,-1.4679,27.2258,2,27.49,2,358.2,1,10.22,2,0.24,2,0.03,2,0.73,2
41,85.8333,-150.1746,11488,19.2,19,-1.4679,27.2258,2,27.4938,2,358.2,1,9.82,2,0.08,2,0.03,2,0.7,2
41,85.8333,-150.1746,11487,19.3,19,-1.4642,27.2294,2,27.4538,2,357.7,1,10.12,2,0.2,2,0.03,2,0.73,2
41,85.8333,-150.1746,11486,19.3,19,-1.4642,27.2294,2,27.334,2,357.7,1,9.53,2,0.04,2,0.03,2,0.7,2
41,85.8333,-150.1746,11485,19.4,19,-1.4644,27.2191,2,27.4855,2,357.7,1,10.22,2,0.21,2,0.03,2,0.73,2
41,85.8333,-150.1746,11484,19.4,19,-1.4644,27.2191,2,27.3407,2,357.7,1,9.63,2,0.03,2,0.03,2,0.7,2
41,85.8333,-150.1746,11483,19.6,19,-1.467,27.2075,2,27.4477,2,357.8,1,10.12,2,0.2,2,0.03,2,0.73,2
41,85.8333,-150.1746,11482,19.6,19,-1.467,27.2075,2,27.4722,2,357.8,1,9.82,2,0.08,2,0.03,2,0.7,2
41,85.8333,-150.1746,11481,49.3,49,-1.518,30.5967,2,30.9138,2,325.6,1,10.78,2,2.83,2,0,2,0.83,2
41,85.8333,-150.1746,11480,49.3,49,-1.518,30.5967,2,30.8237,2,325.6,1,9.9,2,2.31,2,0,2,0.78,2
41,85.8333,-150.1746,11479,49.4,49,-1.5153,30.5821,2,30.8382,2,325.5,1,10.48,2,2.65,2,0,2,0.82,2
41,85.8333,-150.1746,11478,49.4,49,-1.5153,30.5821,2,30.7536,2,325.5,1,9.7,2,2.18,2,0,2,0.78,2
41,85.8333,-150.1746,11477,49.5,49,-1.5162,30.5872,2,30.8824,2,325.4,1,10.68,2,2.76,2,0,2,0.83,2
41,85.8333,-150.1746,11476,49.5,49,-1.5162,30.5872,2,30.882,2,325.4,1,10.38,2,2.64,2,0,2,0.81,2
41,85.8333,-150.1746,11475,49.7,49,-1.5164,30.5846,2,30.748,2,325.4,1,10.39,2,2.48,2,0,2,0.82,2
41,85.8333,-150.1746,11474,49.7,49,-1.5164,30.5846,2,30.8237,2,325.4,1,10.39,2,2.56,2,0,2,0.82,2
41,85.8333,-150.1746,11473,90,89,-1.427,32.9482,2,33.1122,2,234.4,1,30.91,2,12.91,2,0,2,1.53,2
41,85.8333,-150.1746,11472,90,89,-1.427,32.9482,2,33.1993,2,234.4,1,29.05,2,12.48,2,0,2,1.46,2
41,85.8333,-150.1746,11471,90,89,-1.4234,32.9727,2,33.1411,2,234.4,1,29.83,2,12.65,2,0,2,1.48,2
41,85.8333,-150.1746,11470,90,89,-1.4234,32.9727,2,33.3306,2,234.4,1,25.63,2,11.65,2,0,2,1.32,2
41,85.8333,-150.1746,11469,90.2,89,-1.4226,32.9938,2,33.1581,2,235.4,1,29.93,2,12.7,2,0,2,1.49,2
41,85.8333,-150.1746,11468,90.2,89,-1.4226,32.9938,2,33.2176,2,235.4,1,28.75,2,12.43,2,0,2,1.44,2
41,85.8333,-150.1746,11467,90.3,89,-1.4199,33.02,2,33.3518,2,235.4,1,23.86,2,11.26,2,0,2,1.27,2
41,85.8333,-150.1746,11466,90.3,89,-1.4199,33.02,2,33.0383,2,235.4,1,33.74,2,13.58,2,0,2,1.63,2
43,85.1347,-150.0967,11528,19.5,19,-1.4864,27.4021,2,27.461,2,-999,4,8.84,2,0.03,2,0.04,2,0.66,2
43,85.1347,-150.0967,11527,19.5,19,-1.4864,27.4021,2,27.4725,2,-999,4,8.84,2,0.03,2,0.04,2,0.64,2
43,85.1347,-150.0967,11526,35.6,35,-1.4554,28.5948,2,28.7634,2,-999,4,7.75,2,0.55,2,0.02,2,0.73,2
43,85.1347,-150.0967,11525,35.6,35,-1.4554,28.5948,2,28.6419,2,-999,4,7.85,2,0.48,2,0.02,2,0.72,2
43,85.1347,-150.0967,11524,54.7,54,-1.4846,31.0159,2,31.0272,2,-999,4,9.99,2,2.85,2,0.01,2,0.83,2
43,85.1347,-150.0967,11523,54.7,54,-1.4846,31.0159,2,31.0032,2,-999,4,9.79,2,2.75,2,0.01,2,0.83,2
43,85.1347,-150.0967,11522,75.1,74,-1.5611,32.0271,2,32.0295,2,-999,4,13.7,2,5.42,2,0,2,0.91,2
43,85.1347,-150.0967,11521,75.1,74,-1.5611,32.0271,2,32.0982,2,-999,4,15.66,2,6.24,2,0,2,1,2
43,85.1347,-150.0967,11520,100.7,100,-1.4134,33.0933,2,33.1433,2,-999,4,31.49,2,13.24,2,0,2,1.55,2
43,85.1347,-150.0967,11519,100.7,100,-1.4134,33.0933,2,33.1116,2,-999,4,32.37,2,13.47,2,0,2,1.58,2
