Station_ID	Sample_Depth	Start_Latitude	Start_Longitude	Hg0_pM	HgT_pM	DMHg_pM	MMHg_pM	TRANSM	FLUORM	CTDPRS	CTDTMP	CTDSAL	CTDOXY	SILCAT	NITRAT	NITRIT	PHSPHT
43	35	85.141	-149.873	0.45	1.72	0.014	0	4.4382	0.063	35.6	-1.4554	28.5948	-999	7.75	0.55	0.02	0.73
43	35	85.141	-149.873	0.45	1.72	0.014	0	4.4382	0.063	35.6	-1.4554	28.5948	-999	7.85	0.48	0.02	0.72
43	35	85.141	-149.873	0.45	1.72	0.014	0	4.4371	0.038	35.6	-1.4554	28.5948	-999	7.75	0.55	0.02	0.73
43	35	85.141	-149.873	0.45	1.72	0.014	0	4.4371	0.038	35.6	-1.4554	28.5948	-999	7.85	0.48	0.02	0.72
43	54	85.141	-149.873	0.13	2.4	0.034	0.011	4.4552	0.015	54.7	-1.4846	31.0159	-999	9.99	2.85	0.01	0.83
43	54	85.141	-149.873	0.13	2.4	0.034	0.011	4.4552	0.015	54.7	-1.4846	31.0159	-999	9.79	2.75	0.01	0.83
43	54	85.141	-149.873	0.13	2.4	0.034	0.011	4.4518	0.019	54.7	-1.4846	31.0159	-999	9.99	2.85	0.01	0.83
43	54	85.141	-149.873	0.13	2.4	0.034	0.011	4.4518	0.019	54.7	-1.4846	31.0159	-999	9.79	2.75	0.01	0.83
43	74	85.141	-149.873	0.13	0.9	0.036	0	4.46	0.015	75.1	-1.5611	32.0271	-999	13.7	5.42	0	0.91
43	74	85.141	-149.873	0.13	0.9	0.036	0	4.46	0.015	75.1	-1.5611	32.0271	-999	15.66	6.24	0	1
43	74	85.141	-149.873	0.13	0.9	0.036	0	4.453	0.018	75.1	-1.5611	32.0271	-999	13.7	5.42	0	0.91
43	74	85.141	-149.873	0.13	0.9	0.036	0	4.453	0.018	75.1	-1.5611	32.0271	-999	15.66	6.24	0	1
43	100	85.141	-149.873	0.08	0.93	0.044	0.011	4.4586	0.016	100.7	-1.4134	33.0933	-999	31.49	13.24	0	1.55
43	100	85.141	-149.873	0.08	0.93	0.044	0.011	4.4586	0.016	100.7	-1.4134	33.0933	-999	32.37	13.47	0	1.58
43	100	85.141	-149.873	0.08	0.93	0.044	0.011	4.4522	0.017	100.7	-1.4134	33.0933	-999	31.49	13.24	0	1.55
43	100	85.141	-149.873	0.08	0.93	0.044	0.011	4.4522	0.017	100.7	-1.4134	33.0933	-999	32.37	13.47	0	1.58
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4642	0.017	140.8	-1.0482	34.1667	-999	9.87	9.35	0	0.8
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4642	0.017	140.8	-1.0482	34.1667	-999	9.97	9.34	0	0.81
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4652	0.017	140.8	-1.0482	34.1667	-999	9.87	9.35	0	0.8
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4652	0.017	140.8	-1.0482	34.1667	-999	9.97	9.34	0	0.81
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4593	0.018	140.8	-1.0482	34.1667	-999	9.87	9.35	0	0.8
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4593	0.018	140.8	-1.0482	34.1667	-999	9.97	9.34	0	0.81
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4598	0.015	140.8	-1.0482	34.1667	-999	9.87	9.35	0	0.8
43	139	85.141	-149.873	0.34	0.99	0.05	0.018	4.4598	0.015	140.8	-1.0482	34.1667	-999	9.97	9.34	0	0.81
43	175	85.141	-149.873	0.49	1.27	0.023	0.023	4.47	0.011	176.4	-0.3985	34.4237	-999	6.84	9.85	0	0.75
43	175	85.141	-149.873	0.49	1.27	0.023	0.023	4.47	0.011	176.4	-0.3985	34.4237	-999	6.94	9.79	0	0.75
43	175	85.141	-149.873	0.49	1.27	0.023	0.023	4.4624	0.014	176.4	-0.3985	34.4237	-999	6.84	9.85	0	0.75
43	175	85.141	-149.873	0.49	1.27	0.023	0.023	4.4624	0.014	176.4	-0.3985	34.4237	-999	6.94	9.79	0	0.75
43	225	85.141	-149.873	0.72		0.044	0.011	4.4698	0.012	227.2	0.284	34.6395	-999	6.94	11.02	0	0.79
43	225	85.141	-149.873	0.72		0.044	0.011	4.4698	0.012	227.2	0.284	34.6395	-999	6.94	11.07	0	0.8
43	225	85.141	-149.873	0.72		0.044	0.011	4.464	0.011	227.2	0.284	34.6395	-999	6.94	11.02	0	0.79
43	225	85.141	-149.873	0.72		0.044	0.011	4.464	0.011	227.2	0.284	34.6395	-999	6.94	11.07	0	0.8
43	274	85.141	-149.873	0.2	1.61	0.038	0.007	4.471	0.01	277.5	0.6763	34.7832	-999	6.35	11.74	0	0.8
43	274	85.141	-149.873	0.2	1.61	0.038	0.007	4.471	0.01	277.5	0.6763	34.7832	-999	6.35	11.76	0	0.81
43	274	85.141	-149.873	0.2	1.61	0.038	0.007	4.4642	0.01	277.5	0.6763	34.7832	-999	6.35	11.74	0	0.8
43	274	85.141	-149.873	0.2	1.61	0.038	0.007	4.4642	0.01	277.5	0.6763	34.7832	-999	6.35	11.76	0	0.81
43	329	85.141	-149.873	0.1	0.77	0.05	0.037	4.471	0.009	332.9	0.8793	34.8416	-999	6.06	11.58	0	0.82
43	329	85.141	-149.873	0.1	0.77	0.05	0.037	4.471	0.009	332.9	0.8793	34.8416	-999	6.06	11.88	0	0.81
43	329	85.141	-149.873	0.1	0.77	0.05	0.037	4.465	0.01	332.9	0.8793	34.8416	-999	6.06	11.58	0	0.82
43	329	85.141	-149.873	0.1	0.77	0.05	0.037	4.465	0.01	332.9	0.8793	34.8416	-999	6.06	11.88	0	0.81
43	414	85.141	-149.873	0.2	0.72	0.055	0.034	4.4701	0.009	419.2	0.7894	34.8543	-999	6.25	12.02	0	0.83
43	414	85.141	-149.873	0.2	0.72	0.055	0.034	4.4701	0.009	419.2	0.7894	34.8543	-999	6.25	12.01	0	0.83
43	414	85.141	-149.873	0.2	0.72	0.055	0.034	4.4653	0.01	419.2	0.7894	34.8543	-999	6.25	12.02	0	0.83
43	414	85.141	-149.873	0.2	0.72	0.055	0.034	4.4653	0.01	419.2	0.7894	34.8543	-999	6.25	12.01	0	0.83
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4696	0.009	505.1	0.5631	34.8515	-999	6.93	12.45	0	0.85
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4696	0.009	505.1	0.5631	34.8515	-999	7.03	12.34	0	0.85
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4696	0.009	505.2	0.5533	34.8532	-999	6.74	12.23	0	0.84
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4696	0.009	505.2	0.5533	34.8532	-999	6.74	12.23	0	0.84
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4662	0.01	505.1	0.5631	34.8515	-999	6.93	12.45	0	0.85
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4662	0.01	505.1	0.5631	34.8515	-999	7.03	12.34	0	0.85
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4662	0.01	505.2	0.5533	34.8532	-999	6.74	12.23	0	0.84
43	499	85.141	-149.873	0.25	0.41	0.065	0.014	4.4662	0.01	505.2	0.5533	34.8532	-999	6.74	12.23	0	0.84
43	699	85.141	-149.873	0.2	0.38	0.067	0.111	4.4704	0.009	707.7	0.2577	34.8668	-999	6.54	12.09	0	0.84
43	699	85.141	-149.873	0.2	0.38	0.067	0.111	4.4704	0.009	707.7	0.2577	34.8668	-999	6.44	12.11	0	0.85
43	699	85.141	-149.873	0.2	0.38	0.067	0.111	4.4676	0.01	707.7	0.2577	34.8668	-999	6.54	12.09	0	0.84
43	699	85.141	-149.873	0.2	0.38	0.067	0.111	4.4676	0.01	707.7	0.2577	34.8668	-999	6.44	12.11	0	0.85
43	999	85.141	-149.873	0	0.38	0.143	0.018	4.4699	0.01	1012	-0.0843	34.8867	-999	7.42	12.54	0	0.88
43	999	85.141	-149.873	0	0.38	0.143	0.018	4.4699	0.01	1012	-0.0843	34.8867	-999	7.42	12.52	0	0.88
43	1399	85.141	-149.873	0.23	0.61	0.04	0.025	4.4708	0.01	1418.8	-0.2993	34.9166	-999	9.27	13.28	0	0.93
43	1399	85.141	-149.873	0.23	0.61	0.04	0.025	4.4708	0.01	1418.8	-0.2993	34.9166	-999	9.47	13.29	0	0.94
43	1599	85.141	-149.873	0.31	0.33	0.081	0.049	4.4714	0.009	1622.5	-0.3606	34.9275	-999	10.74	13.67	0	0.96
43	1599	85.141	-149.873	0.31	0.33	0.081	0.049	4.4714	0.009	1622.5	-0.3606	34.9275	-999	10.74	13.66	0	0.96
43	2179	85.141	-149.873	0	0.35	0.063	0.205	4.4676	0.01	2214.2	-0.3856	34.9484	-999	13.57	14.34	0	1.01
43	2179	85.141	-149.873	0	0.35	0.063	0.205	4.4676	0.01	2214.2	-0.3856	34.9484	-999	13.57	14.33	0	1.01
48	500	80.499	-148.597	0.07	0.87	0.09	0.012	4.4697	0.01	506	0.8493	34.8515	276.4	6.25	12.13	0	0.83
48	500	80.499	-148.597	0.07	0.87	0.09	0.012	4.4697	0.01	506	0.8493	34.8515	276.4	6.25	12.14	0	0.83
48	710	80.499	-148.597	0.19	0.33	0.035	0.026	4.4717	0.01	718.8	0.3932	34.8627	279.6	7.03	12.29	0	0.86
48	710	80.499	-148.597	0.19	0.33	0.035	0.026	4.4717	0.01	718.8	0.3932	34.8627	279.6	6.54	12.3	0	0.85
48	1400	80.499	-148.597	0.07	0.24	0.066	0.016	4.4736	0.01	1419.9	-0.2618	34.907	285.7	8.2	13.04	0	0.92
48	1400	80.499	-148.597	0.07	0.24	0.066	0.016	4.4736	0.01	1419.9	-0.2618	34.907	285.7	8.3	13.04	0	0.91
48	2100	80.499	-148.597	0	0.23	0.023	0	4.4749	0.01	2133.1	-0.4062	34.9453	286.6	11.52	14.15	0	0.99
48	2100	80.499	-148.597	0	0.23	0.023	0	4.4749	0.01	2133.1	-0.4062	34.9453	286.6	11.52	14.15	0	1
48	2900	80.499	-148.597	0.15	0.31	0.016	0.011	4.4744	0.01	2951.8	-0.3373	34.956	292.4	13.38	14.41	0	1.01
48	2900	80.499	-148.597	0.15	0.31	0.016	0.011	4.4744	0.01	2951.8	-0.3373	34.956	292.4	13.38	14.42	0	1.01
48	3655	80.499	-148.597	0.08	0.27	0.034	0.023	4.474	0.011	3726.5	-0.2664	34.9557	304.4	13.38	14.46	0	1.02
48	3655	80.499	-148.597	0.08	0.27	0.034	0.023	4.474	0.011	3726.5	-0.2664	34.9557	304.4	13.38	14.43	0	1.01
48	3730	80.499	-148.597	0.05	0.27	0.006	0.011	4.4732	0.011	3803.6	-0.2586	34.9555	305.6	13.38	14.43	0	1.01
48	3730	80.499	-148.597	0.05	0.27	0.006	0.011	4.4732	0.011	3803.6	-0.2586	34.9555	305.6	13.38	14.44	0	1.01
48	3780	80.499	-148.597	0.1	0.22	0.025	0	4.4766	0.01	3855.2	-0.2533	34.9557	306.6	13.28	14.46	0	1.02
48	3780	80.499	-148.597	0.1	0.22	0.025	0	4.4766	0.01	3855.2	-0.2533	34.9557	306.6	13.28	14.43	0	1.03
51	20	78.174	-147.833	0.14	0.73	0.001	0.015	4.4452	0.072	20.3	-1.4919	27.7364	320.1	2.75	0	0	0.56
51	20	78.174	-147.833	0.14	0.73	0.001	0.015	4.4452	0.072	20.3	-1.4919	27.7364	320.1	2.75	0	0	0.57
51	20	78.174	-147.833	0.14	0.73	0.001	0.015	4.4452	0.072	20.5	-1.491	27.7388	320.3	2.65	0	0	0.57
51	20	78.174	-147.833	0.14	0.73	0.001	0.015	4.4452	0.072	20.5	-1.491	27.7388	320.3	2.65	0.01	0	0.59
51	38	78.174	-147.833	0	0.78	0.006	0.031	4.4415	0.089	38.5	-1.2094	29.5908	325.8	2.45	0	0.01	0.63
51	38	78.174	-147.833	0	0.78	0.006	0.031	4.4415	0.089	38.5	-1.2094	29.5908	325.8	3.14	0.16	0.02	0.67
51	55	78.174	-147.833	0	0.78	0.039	0.175	4.4419	0.077	55.1	-0.3258	31.1152	297.8	9.4	3.49	0.02	0.99
51	55	78.174	-147.833	0	0.78	0.039	0.175	4.4419	0.077	55.1	-0.3258	31.1152	297.8	8.82	3.06	0.03	0.95
51	55	78.174	-147.833	0	0.78	0.039	0.175	4.4419	0.077	55.4	-0.3418	31.1542	297.4	8.52	2.81	0.03	0.93
51	55	78.174	-147.833	0	0.78	0.039	0.175	4.4419	0.077	55.4	-0.3418	31.1542	297.4	8.62	2.95	0.03	0.95
52	19	77.481	-147.954	0.06	1.57	0.001	0.025	4.4429	0.07	19.6	-1.3994	27.6248	320.8	2.65	0	0	0.57
52	19	77.481	-147.954	0.06	1.57	0.001	0.025	4.4429	0.07	19.6	-1.3994	27.6248	320.8	2.65	0.02	0	0.58
52	19	77.481	-147.954	0.06	1.57	0.001	0.025	4.4147	0.063	19.6	-1.3994	27.6248	320.8	2.65	0	0	0.57
52	19	77.481	-147.954	0.06	1.57	0.001	0.025	4.4147	0.063	19.6	-1.3994	27.6248	320.8	2.65	0.02	0	0.58
52	23	77.481	-147.954	0.57		0.005	0.026	4.4425	0.089	23.5	-1.1333	29.1016	328.3	2.55	0	0	0.58
52	23	77.481	-147.954	0.57		0.005	0.026	4.4425	0.089	23.5	-1.1333	29.1016	328.3	2.55	0.01	0	0.59
52	23	77.481	-147.954	0.57		0.005	0.026	4.4139	0.08	23.5	-1.1333	29.1016	328.3	2.55	0	0	0.58
52	23	77.481	-147.954	0.57		0.005	0.026	4.4139	0.08	23.5	-1.1333	29.1016	328.3	2.55	0.01	0	0.59
52	36	77.481	-147.954	0.07	1.06	0.004	0.02	4.4363	0.103	36.2	-1.2604	29.3765	327.2	2.84	0.11	0	0.61
52	36	77.481	-147.954	0.07	1.06	0.004	0.02	4.4363	0.103	36.2	-1.2604	29.3765	327.2	2.75	0	0	0.61
52	36	77.481	-147.954	0.07	1.06	0.004	0.02	4.4181	0.083	36.2	-1.2604	29.3765	327.2	2.84	0.11	0	0.61
52	36	77.481	-147.954	0.07	1.06	0.004	0.02	4.4181	0.083	36.2	-1.2604	29.3765	327.2	2.75	0	0	0.61
52	60	77.481	-147.954	0.37	0.79	0.054	0.025	4.4422	0.106	60.4	-0.0947	30.8645	310.8	6.85	1.79	0.04	0.91
52	60	77.481	-147.954	0.37	0.79	0.054	0.025	4.4422	0.106	60.4	-0.0947	30.8645	310.8	6.85	1.74	0.04	0.9
52	60	77.481	-147.954	0.37	0.79	0.054	0.025	4.4045	0.12	60.4	-0.0947	30.8645	310.8	6.85	1.79	0.04	0.91
52	60	77.481	-147.954	0.37	0.79	0.054	0.025	4.4045	0.12	60.4	-0.0947	30.8645	310.8	6.85	1.74	0.04	0.9
52	90	77.481	-147.954	0.27	0.79	0.075	0.04	4.456	0.027	91.1	-0.9428	31.9779	264.4	18.4	9	0	1.4
52	90	77.481	-147.954	0.27	0.79	0.075	0.04	4.456	0.027	91.1	-0.9428	31.9779	264.4	18.5	9.05	0	1.4
52	90	77.481	-147.954	0.27	0.79	0.075	0.04	4.4415	0.025	91.1	-0.9428	31.9779	264.4	18.4	9	0	1.4
52	90	77.481	-147.954	0.27	0.79	0.075	0.04	4.4415	0.025	91.1	-0.9428	31.9779	264.4	18.5	9.05	0	1.4
52	120	77.481	-147.954	0.42	1.02	0.047	0.012	4.4561	0.017	121.4	-1.2893	32.3898	252.1	25.53	12.11	0	1.62
52	120	77.481	-147.954	0.42	1.02	0.047	0.012	4.4561	0.017	121.4	-1.2893	32.3898	252.1	24.85	11.84	0	1.6
52	120	77.481	-147.954	0.42	1.02	0.047	0.012	4.4413	0.017	121.4	-1.2893	32.3898	252.1	25.53	12.11	0	1.62
52	120	77.481	-147.954	0.42	1.02	0.047	0.012	4.4413	0.017	121.4	-1.2893	32.3898	252.1	24.85	11.84	0	1.6
52	150	77.481	-147.954	0.66	0.67	0.041	0.02	4.4553	0.017	151.5	-1.3979	32.6717	240.6	29.44	13.89	0	1.77
52	150	77.481	-147.954	0.66	0.67	0.041	0.02	4.4553	0.017	151.5	-1.3979	32.6717	240.6	29.64	13.99	0	1.78
52	150	77.481	-147.954	0.66	0.67	0.041	0.02	4.4418	0.016	151.5	-1.3979	32.6717	240.6	29.44	13.89	0	1.77
52	150	77.481	-147.954	0.66	0.67	0.041	0.02	4.4418	0.016	151.5	-1.3979	32.6717	240.6	29.64	13.99	0	1.78
52	190	77.481	-147.954	0.1	1.23	0.052	0.02	4.4562	0.018	192.3	-1.4624	33.0728	228.4	35.3	15.77	0	1.86
52	190	77.481	-147.954	0.1	1.23	0.052	0.02	4.4562	0.018	192.3	-1.4624	33.0728	228.4	35.2	15.74	0	1.88
52	190	77.481	-147.954	0.1	1.23	0.052	0.02	4.4421	0.018	192.3	-1.4624	33.0728	228.4	35.3	15.77	0	1.86
52	190	77.481	-147.954	0.1	1.23	0.052	0.02	4.4421	0.018	192.3	-1.4624	33.0728	228.4	35.2	15.74	0	1.88
52	245	77.481	-147.954	0.12	1.41	0.039	0.02	4.4595	0.016	247.7	-0.9063	34.0732	222.9	19.83	13.12	0	1.23
52	245	77.481	-147.954	0.12	1.41	0.039	0.02	4.4595	0.016	247.7	-0.9063	34.0732	222.9	18.95	12.98	0	1.18
52	245	77.481	-147.954	0.12	1.41	0.039	0.02	4.4479	0.018	247.7	-0.9063	34.0732	222.9	19.83	13.12	0	1.23
52	245	77.481	-147.954	0.12	1.41	0.039	0.02	4.4479	0.018	247.7	-0.9063	34.0732	222.9	18.95	12.98	0	1.18
52	350	77.481	-147.954	0	1.11	0.032	0.033	4.4633	0.012	353.9	0.5214	34.7342	238.7	7.91	12.34	0	0.87
52	350	77.481	-147.954	0	1.11	0.032	0.033	4.4633	0.012	353.9	0.5214	34.7342	238.7	7.91	12.36	0	0.87
52	350	77.481	-147.954	0	1.11	0.032	0.033	4.453	0.011	353.9	0.5214	34.7342	238.7	7.91	12.34	0	0.87
52	350	77.481	-147.954	0	1.11	0.032	0.033	4.453	0.011	353.9	0.5214	34.7342	238.7	7.91	12.36	0	0.87
52	450	77.481	-147.954	0.17	0.49	0.039	0.021	4.4641	0.012	455.3	0.8157	34.8293	246.3	6.25	12.28	0	0.84
52	450	77.481	-147.954	0.17	0.49	0.039	0.021	4.4641	0.012	455.3	0.8157	34.8293	246.3	6.15	12.28	0	0.85
52	450	77.481	-147.954	0.17	0.49	0.039	0.021	4.4531	0.011	455.3	0.8157	34.8293	246.3	6.25	12.28	0	0.84
52	450	77.481	-147.954	0.17	0.49	0.039	0.021	4.4531	0.011	455.3	0.8157	34.8293	246.3	6.15	12.28	0	0.85
52	600	77.481	-147.954	0.22	0.49	0.064	0.029	4.4653	0.011	607.4	0.6225	34.8531	248.3	6.45	12.43	0	0.85
52	600	77.481	-147.954	0.22	0.49	0.064	0.029	4.4653	0.011	607.4	0.6225	34.8531	248.3	6.45	12.47	0	0.84
52	600	77.481	-147.954	0.22	0.49	0.064	0.029	4.4543	0.01	607.4	0.6225	34.8531	248.3	6.45	12.43	0	0.85
52	600	77.481	-147.954	0.22	0.49	0.064	0.029	4.4543	0.01	607.4	0.6225	34.8531	248.3	6.45	12.47	0	0.84
52	601	77.481	-147.954	0.21	1.03	0.058	0.035	4.4653	0.011	608.2	0.6203	34.8532	247.4	6.64	12.45	0	0.85
52	601	77.481	-147.954	0.21	1.03	0.058	0.035	4.4653	0.011	608.2	0.6203	34.8532	247.4	6.64	12.49	0	0.84
52	601	77.481	-147.954	0.21	1.03	0.058	0.035	4.4542	0.01	608.2	0.6203	34.8532	247.4	6.64	12.45	0	0.85
52	601	77.481	-147.954	0.21	1.03	0.058	0.035	4.4542	0.01	608.2	0.6203	34.8532	247.4	6.64	12.49	0	0.84
52	901	77.481	-147.954		0.46	0.01	0.027	4.4565	0.011	912.5	0.1314	34.8699	250.2	6.74	12.52	0	0.85
52	901	77.481	-147.954		0.46	0.01	0.027	4.4565	0.011	912.5	0.1314	34.8699	250.2	6.74	12.5	0	0.86
52	901	77.481	-147.954		0.46	0.01	0.027	4.4566	0.011	912.5	0.1314	34.8699	250.2	6.74	12.52	0	0.85
52	901	77.481	-147.954		0.46	0.01	0.027	4.4566	0.011	912.5	0.1314	34.8699	250.2	6.74	12.5	0	0.86
52	1201	77.481	-147.954	0.41	0.47	0.016	0.028	4.4578	0.01	1217.2	-0.1309	34.8897	250.6	7.42	12.77	0	0.89
52	1201	77.481	-147.954	0.41	0.47	0.016	0.028	4.4578	0.01	1217.2	-0.1309	34.8897	250.6	7.42	12.79	0	0.87
52	1801	77.481	-147.954	0	0.49	0.03	0.035	4.4595	0.01	1828.3	-0.3836	34.9297	248.3	9.87	13.74	0	0.95
52	1801	77.481	-147.954	0	0.49	0.03	0.035	4.4595	0.01	1828.3	-0.3836	34.9297	248.3	9.87	13.76	0	0.95
52	2051	77.481	-147.954	0	0.75	0.032	0.042	4.4598	0.01	2083	-0.4035	34.9415	246.1	11.14	14.13	0	0.98
52	2051	77.481	-147.954	0	0.75	0.032	0.042	4.4598	0.01	2083	-0.4035	34.9415	246.1	11.04	14.13	0	0.99
52	2451	77.481	-147.954	0	0.45	0.009	0.033	4.4603	0.01	2491.8	-0.3848	34.9512	245.1	12.41	14.39	0	1.01
52	2451	77.481	-147.954	0	0.45	0.009	0.033	4.4603	0.01	2491.8	-0.3848	34.9512	245.1	12.41	14.4	0	1
52	2851	77.481	-147.954	0.59	0.48	0.006	0.009	4.4603	0.01	2901.3	-0.342	34.9557	244.4	13.38	14.5	0	1.01
52	2851	77.481	-147.954	0.59	0.48	0.006	0.009	4.4603	0.01	2901.3	-0.342	34.9557	244.4	13.38	14.48	0	1.01
52	3301	77.481	-147.954	0.08	0.8	0.009	0.008	4.4603	0.01	3362.8	-0.3013	34.9556	247.1	13.38	14.46	0	1.03
52	3301	77.481	-147.954	0.08	0.8	0.009	0.008	4.4603	0.01	3362.8	-0.3013	34.9556	247.1	13.38	14.46	0	1.03
52	3301	77.481	-147.954	0.08	0.8	0.009	0.008	4.4603	0.011	3362.8	-0.3013	34.9556	247.1	13.38	14.46	0	1.03
52	3301	77.481	-147.954	0.08	0.8	0.009	0.008	4.4603	0.011	3362.8	-0.3013	34.9556	247.1	13.38	14.46	0	1.03
52	3669	77.481	-147.954	0.16	1.37	0.009	0.02	4.4603	0.011	3740.2	-0.265	34.9554	250	13.38	14.5	0	1.03
52	3669	77.481	-147.954	0.16	1.37	0.009	0.02	4.4603	0.011	3740.2	-0.265	34.9554	250	13.28	14.49	0	1.02
52	3744	77.481	-147.954	0.07	0.8	0.01	0.027	4.46	0.011	3817.4	-0.2576	34.9553	250.5	13.38	14.51	0	1.01
52	3744	77.481	-147.954	0.07	0.8	0.01	0.027	4.46	0.011	3817.4	-0.2576	34.9553	250.5	13.38	14.52	0	1.01
52	3794	77.481	-147.954	0	0.84	0.018	0.04	4.4627	0.011	3868.7	-0.2521	34.9555	251.2	13.38	14.51	0	1.01
52	3794	77.481	-147.954	0	0.84	0.018	0.04	4.4627	0.011	3868.7	-0.2521	34.9555	251.2	13.38	14.45	0	1
53	20	76.998	-148.798	0.36	0.84	0.01	0.091	4.4327	0.054	20.2	-0.7927	27.7748	331.8	2.55	0	0	0.58
53	20	76.998	-148.798	0.36	0.84	0.01	0.091	4.4327	0.054	20.2	-0.7927	27.7748	331.8	2.65	0	0	0.58
53	20	76.998	-148.798	0.36	0.84	0.01	0.091	4.4327	0.054	20.6	-0.5762	28.1098	332.1	2.65	0.04	0	0.57
53	20	76.998	-148.798	0.36	0.84	0.01	0.091	4.4327	0.054	20.6	-0.5762	28.1098	332.1	2.55	0.01	0	0.58
53	41	76.998	-148.798	0.29	1.65	0.019	0.102	4.4312	0.068	41.2	-0.6026	29.2497	327	3.24	0.07	0	0.66
53	41	76.998	-148.798	0.29	1.65	0.019	0.102	4.4312	0.068	41.2	-0.6026	29.2497	327	3.24	0.06	0	0.65
53	65	76.998	-148.798	0.14	1.76	0.035	0.373	4.419	0.141	65.6	-0.0083	31.1719	303.8	6.66	1.66	0.08	0.9
53	65	76.998	-148.798	0.14	1.76	0.035	0.373	4.419	0.141	65.6	-0.0083	31.1719	303.8	7.15	2.11	0.06	0.92
53	65	76.998	-148.798	0.14	1.76	0.035	0.373	4.419	0.141	66.1	-0.1424	31.2088	304	9.01	3.6	0.01	1.01
53	65	76.998	-148.798	0.14	1.76	0.035	0.373	4.419	0.141	66.1	-0.1424	31.2088	304	7.93	2.71	0.04	0.95
54	20	76.998	-148.801	0.06	1.6	0.006	0.024	4.4404	0.048	19.9	-1.2163	26.3791	320.5	2.46	0.01	0	0.52
54	20	76.998	-148.801	0.06	1.6	0.006	0.024	4.4404	0.048	19.9	-1.2163	26.3791	320.5	2.46	0.01	0	0.52
54	20	76.998	-148.801	0.06	1.6	0.006	0.024	4.4404	0.048	20.6	-1.1953	26.4128	320.1	2.55	0	0	0.54
54	20	76.998	-148.801	0.06	1.6	0.006	0.024	4.4404	0.048	20.6	-1.1953	26.4128	320.1	2.55	0.01	0	0.53
54	41	76.998	-148.801	0.4	0.75	0.01	0.111	4.4313	0.082	41.2	-1.057	29.1142	325.6	3.04	0.02	0	0.6
54	41	76.998	-148.801	0.4	0.75	0.01	0.111	4.4313	0.082	41.2	-1.057	29.1142	325.6	3.04	0	0	0.6
54	61	76.998	-148.801	0.54	1.38	0.015	0.048	4.4113	0.133	61.3	-0.2635	30.5912	319.1	5.29	0.65	0.06	0.77
54	61	76.998	-148.801	0.54	1.38	0.015	0.048	4.4113	0.133	61.3	-0.2635	30.5912	319.1	5	0.5	0.06	0.77
54	61	76.998	-148.801	0.54	1.38	0.015	0.048	4.4113	0.133	61.6	-0.2775	30.6221	317.4	6.37	1.25	0.04	0.82
54	61	76.998	-148.801	0.54	1.38	0.015	0.048	4.4113	0.133	61.6	-0.2775	30.6221	317.4	5.88	0.96	0.05	0.8
57	20	73.356	-156.81	0.24	0.56	0.015	0.011	4.4394	0.042	20.5	-0.5511	27.3722	334.7	2.26	0.01	0	0.56
57	20	73.356	-156.81	0.24	0.56	0.015	0.011	4.4394	0.042	20.5	-0.5511	27.3722	334.7	2.26	0.02	0	0.56
57	20	73.356	-156.81	0.24	0.56	0.015	0.011	4.4352	0.046	20.5	-0.5511	27.3722	334.7	2.26	0.01	0	0.56
57	20	73.356	-156.81	0.24	0.56	0.015	0.011	4.4352	0.046	20.5	-0.5511	27.3722	334.7	2.26	0.02	0	0.56
57	20	73.356	-156.81	0.24	0.56	0.015	0.011	4.4376	0.047	20.5	-0.5511	27.3722	334.7	2.26	0.01	0	0.56
57	20	73.356	-156.81	0.24	0.56	0.015	0.011	4.4376	0.047	20.5	-0.5511	27.3722	334.7	2.26	0.02	0	0.56
57	21	73.356	-156.81	0.06	0.65	0.001	0.081	4.4386	0.044	20.9	-0.526	27.4274	334.7	2.26	0.01	0	0.56
57	21	73.356	-156.81	0.06	0.65	0.001	0.081	4.4386	0.044	20.9	-0.526	27.4274	334.7	2.26	0.02	0	0.56
57	21	73.356	-156.81	0.06	0.65	0.001	0.081	4.4359	0.062	20.9	-0.526	27.4274	334.7	2.26	0.01	0	0.56
57	21	73.356	-156.81	0.06	0.65	0.001	0.081	4.4359	0.062	20.9	-0.526	27.4274	334.7	2.26	0.02	0	0.56
57	21	73.356	-156.81	0.06	0.65	0.001	0.081	4.4438	0.043	20.9	-0.526	27.4274	334.7	2.26	0.01	0	0.56
57	21	73.356	-156.81	0.06	0.65	0.001	0.081	4.4438	0.043	20.9	-0.526	27.4274	334.7	2.26	0.02	0	0.56
